Pose/Time (ns),Pose  1: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,Pose  2: PersScore 0.161 PoseScore 4.181 DockingScore -7.816,Pose  3: PersScore 0.173 PoseScore 5.331 DockingScore -5.486,Pose  4: PersScore 0.170 PoseScore 6.607 DockingScore -5.076
5.766,2.650905503,4.091210294,4.165839452,5.163070574
5.767,2.651017745,4.091464407,4.165937268,5.163170112
5.768,2.651184026,4.091556351,4.166055867,5.163511751
5.769,2.651120937,4.091626258,4.166146275,5.16377316
5.77,2.651324,4.091682715,4.166323508,5.163799626
5.771,2.651449758,4.091788022,4.166754783,5.163936194
5.772,2.651612556,4.092078944,4.166980816,5.164294438
5.773,2.651735352,4.09215842,4.167194134,5.164680522
5.774,2.651867521,4.092155351,4.167425611,5.164763047
5.775,2.652059892,4.093473103,4.16749136,5.165356935
5.776,2.652180653,4.093558977,4.167893203,5.165945361
5.777,2.652359116,4.093574183,4.168221381,5.166264142
5.778,2.652460107,4.093605557,4.168259846,5.16657105
5.779,2.652532396,4.093678972,4.168394195,5.166746466
5.78,2.652607342,4.093822513,4.1684178,5.167158217
5.781,2.652714085,4.094432217,4.168495045,5.167272358
5.782,2.652916749,4.095082783,4.168596255,5.167555091
5.783,2.653070532,4.095175436,4.168704756,5.168050818
5.784,2.653239081,4.095512287,4.168794248,5.168221052
5.785,2.65338155,4.095829063,4.168854154,5.168388025
5.786,2.653512868,4.095918536,4.169053437,5.168438133
5.787,2.653822666,4.096299545,4.169172774,5.168637961
5.788,2.653968668,4.096590129,4.169268349,5.16887984
5.789,2.654103323,4.097085042,4.169339275,5.169025583
5.79,2.65431853,4.097571464,4.169414507,5.169248428
5.791,2.654516528,4.097790308,4.169495618,5.169466257
5.792,2.654653513,4.098061905,4.169679016,5.170157544
5.793,2.654770565,4.098566045,4.169750879,5.170491066
5.794,2.654931509,4.099170448,4.169928093,5.170931072
5.795,2.65514813,4.099546556,4.169977644,5.171584401
5.796,2.65529014,4.100036344,4.170044806,5.171944284
5.797,2.655540957,4.100798942,4.170201539,5.172617655
5.798,2.655684159,4.101219766,4.170318769,5.17293114
5.799,2.656054413,4.102003231,4.170488355,5.173259398
5.8,2.656090109,4.102342851,4.170750946,5.174247408
5.801,2.655982719,4.102936666,4.170853641,5.174666443
5.802,2.655872742,4.103556934,4.170966004,5.175423647
5.803,2.656012783,4.103619315,4.171100745,5.176117696
5.804,2.656182195,4.104036695,4.171254407,5.176520904
5.805,2.656416439,4.104486444,4.171554785,5.177667998
5.806,2.656409852,4.104916575,4.171926194,5.178217985
5.807,2.656614772,4.10513104,4.172167254,5.178488233
5.808,2.656814992,4.105245536,4.172388719,5.178745861
5.809,2.657108241,4.105711719,4.172492213,5.179417789
5.81,2.657206081,4.105999582,4.172681763,5.18032956
5.811,2.657329352,4.106363431,4.172993904,5.180698012
5.812,2.657401971,4.106393543,4.173094789,5.181063879
5.813,2.657490072,4.10651668,4.173292585,5.181647886
5.814,2.65767126,4.106694806,4.173580346,5.18232059
5.815,2.657697037,4.106677829,4.17371602,5.18284574
5.816,2.657921628,4.106735815,4.173987358,5.183383152
5.817,2.657963312,4.106699366,4.174310428,5.183742511
5.818,2.658293507,4.106680912,4.174479554,5.183874974
5.819,2.658478942,4.106638631,4.174585675,5.183978403
5.82,2.658746947,4.106651024,4.174686004,5.184378242
5.821,2.65897301,4.106685874,4.174763799,5.184417324
5.822,2.658975561,4.106643777,4.174894874,5.184931201
5.823,2.659119573,4.10663157,4.175101442,5.185572642
5.824,2.659257085,4.106594607,4.175218332,5.186039388
5.825,2.659509978,4.10659212,4.175342507,5.186585581
5.826,2.659772855,4.106541469,4.175771882,5.186904444
5.827,2.66021873,4.106486664,4.175898886,5.187321566
5.828,2.660371475,4.106501493,4.176150014,5.188074576
5.829,2.660639566,4.106463789,4.176566803,5.188407817
5.83,2.660955719,4.106441253,4.176681458,5.188716503
5.831,2.66139931,4.106450501,4.17688788,5.188950182
5.832,2.661600999,4.106439759,4.177183575,5.189192492
5.833,2.661898629,4.106469144,4.177517788,5.18954618
5.834,2.662006298,4.106436923,4.177854132,5.190483359
5.835,2.662232708,4.106407481,4.178153845,5.191251776
5.836,2.662427843,4.106484946,4.178426892,5.191532046
5.837,2.662591686,4.106446766,4.179092569,5.192218661
5.838,2.662877096,4.106425458,4.179436049,5.192585728
5.839,2.663333821,4.106463655,4.180072061,5.193066267
5.84,2.663491535,4.10662169,4.180213805,5.193511893
5.841,2.663883049,4.10662549,4.180745926,5.193977756
5.842,2.664276485,4.106795415,4.181106047,5.194597509
5.843,2.664462732,4.106772672,4.181736783,5.194954823
5.844,2.664745529,4.106725333,4.182020919,5.195554631
5.845,2.664911315,4.106693899,4.182387344,5.195992626
5.846,2.665141141,4.106694215,4.182614299,5.196215804
5.847,2.665447592,4.106631078,4.182954365,5.196486559
5.848,2.665796183,4.106643625,4.183093171,5.197094735
5.849,2.666081173,4.106655604,4.183212488,5.197432718
5.85,2.666418877,4.106752613,4.183572093,5.198157104
5.851,2.666581194,4.106962449,4.183680848,5.198387839
5.852,2.666954255,4.106966965,4.183943978,5.198650522
5.853,2.667091742,4.107060349,4.184169349,5.199140551
5.854,2.667359194,4.107094381,4.18448303,5.199340442
5.855,2.667472946,4.107070011,4.184752697,5.200111559
5.856,2.667576019,4.107053691,4.184930813,5.200228505
5.857,2.667845286,4.107002013,4.185305391,5.200842439
5.858,2.668085802,4.10705895,4.185523434,5.201342983
5.859,2.668257136,4.107013779,4.185764167,5.201848152
5.86,2.66834271,4.107043091,4.186041151,5.202501666
5.861,2.668598694,4.107056784,4.186272564,5.202683817
5.862,2.668756104,4.106998978,4.186387153,5.203119651
5.863,2.668988588,4.107002767,4.186656782,5.20341626
5.864,2.669236955,4.106964841,4.187037744,5.203807708
5.865,2.669505922,4.106915879,4.18738909,5.204232671
5.866,2.669779071,4.106980399,4.187535567,5.204339477
5.867,2.669913179,4.107039073,4.187765231,5.204724862
5.868,2.670233625,4.107021195,4.188178788,5.205217491
5.869,2.670514163,4.10698883,4.188379171,5.205497306
5.87,2.670678034,4.107001667,4.188658834,5.206139814
5.871,2.670809525,4.106951385,4.189048322,5.206497925
5.872,2.670956145,4.10690582,4.18916802,5.206812904
5.873,2.671144457,4.106847125,4.189293088,5.207314769
5.874,2.671402974,4.106810836,4.189617132,5.207829396
5.875,2.67156241,4.106747006,4.189780178,5.208149442
5.876,2.671766211,4.106786713,4.190115993,5.208643249
5.877,2.671930301,4.106771883,4.19058222,5.208902441
5.878,2.672014765,4.106824479,4.19111029,5.209040872
5.879,2.672263573,4.106874956,4.191695143,5.209238432
5.88,2.672425656,4.106838415,4.192055797,5.209961689
5.881,2.672582339,4.106795792,4.192225449,5.210636117
5.882,2.672841632,4.106741562,4.192777643,5.210774742
5.883,2.673052828,4.106762293,4.193068616,5.21122029
5.884,2.673310575,4.106813406,4.193376988,5.21133252
5.885,2.673396302,4.10680257,4.193823899,5.211925301
5.886,2.673619777,4.10675042,4.194209389,5.212286138
5.887,2.673807576,4.10673776,4.194621833,5.21249213
5.888,2.673920021,4.106683367,4.194962398,5.213273089
5.889,2.674099928,4.106626968,4.195627839,5.214382668
5.89,2.67417293,4.107228791,4.195901342,5.215078429
5.891,2.674322995,4.107251091,4.196189207,5.215467877
5.892,2.674383264,4.107194872,4.196460154,5.215629588
5.893,2.674523229,4.107187162,4.19675057,5.215867495
5.894,2.674622301,4.107138377,4.196903503,5.216574786
5.895,2.674703765,4.107126177,4.196985343,5.217136433
5.896,2.674829031,4.107073594,4.197093236,5.217563853
5.897,2.674879277,4.107013644,4.197388808,5.217853231
5.898,2.675002057,4.107066341,4.197799452,5.21834161
5.899,2.675104924,4.107042859,4.198059356,5.218650415
5.9,2.675279819,4.107044129,4.198572259,5.219090205
5.901,2.675371318,4.107059304,4.198830217,5.21921375
5.902,2.675716855,4.107055454,4.198904711,5.21952347
5.903,2.676086349,4.10702406,4.199141478,5.219933435
5.904,2.676314457,4.107056164,4.199178867,5.220427382
5.905,2.676796418,4.107035115,4.199326361,5.220818464
5.906,2.677187746,4.107078697,4.199434666,5.221113876
5.907,2.677531192,4.107084056,4.199620883,5.22124484
5.908,2.6776169,4.107021234,4.199642105,5.221622381
5.909,2.677695706,4.106970079,4.199855647,5.221833172
5.91,2.677691253,4.107020153,4.200038652,5.222236223
5.911,2.67793766,4.107298268,4.200129012,5.222543306
5.912,2.678158892,4.107431241,4.200337152,5.222937783
5.913,2.678315134,4.107435129,4.200459553,5.223534032
5.914,2.67846913,4.107649954,4.200691853,5.224111973
5.915,2.678602734,4.107761331,4.200944266,5.22459663
5.916,2.678759156,4.107778767,4.200991945,5.224950652
5.917,2.678963098,4.107731882,4.201178241,5.226043575
5.918,2.679378991,4.107729313,4.2014152,5.226546449
5.919,2.679763822,4.107680188,4.201546981,5.227133072
5.92,2.679910988,4.107604352,4.201898236,5.228219597
5.921,2.679921964,4.107715224,4.202385719,5.228941659
5.922,2.680248559,4.107661061,4.202687014,5.229912625
5.923,2.680307057,4.107700287,4.202884585,5.230516205
5.924,2.680637494,4.107734507,4.203342925,5.230898763
5.925,2.680634413,4.107726009,4.203819305,5.231535832
5.926,2.680739497,4.107661526,4.204372064,5.232196117
5.927,2.680804434,4.107582399,4.20473748,5.232836284
5.928,2.680934346,4.107867596,4.205118117,5.233390493
5.929,2.681121435,4.107979087,4.205339075,5.233818641
5.93,2.68152011,4.107942868,4.205655758,5.234317026
5.931,2.681735734,4.107951182,4.205819547,5.235038813
5.932,2.681897481,4.108086119,4.2059323,5.235540723
5.933,2.682162144,4.108035033,4.206116595,5.236392401
5.934,2.682509282,4.108171005,4.206525175,5.236793688
5.935,2.682850182,4.108169401,4.20674396,5.237233251
5.936,2.683139392,4.108163156,4.206844965,5.237685302
5.937,2.683489417,4.108104009,4.207056438,5.238511035
5.938,2.683946625,4.108123748,4.207207144,5.239488261
5.939,2.684106656,4.108079603,4.207349335,5.239869107
5.94,2.68425196,4.108018795,4.207468287,5.240345392
5.941,2.684561965,4.108021975,4.207589772,5.240766978
5.942,2.684731927,4.107955645,4.207691939,5.241061916
5.943,2.684896069,4.107998686,4.207817519,5.241437614
5.944,2.685181,4.107923565,4.208119284,5.241675002
5.945,2.685370936,4.107980973,4.208399601,5.242122552
5.946,2.685543053,4.107910426,4.208529471,5.242572082
5.947,2.685701035,4.107878648,4.208628149,5.242939454
5.948,2.685870078,4.107868067,4.208866066,5.24370749
5.949,2.686160061,4.108020759,4.209003263,5.244209935
5.95,2.686453487,4.10794695,4.209439324,5.244666622
5.951,2.686744579,4.107879466,4.209687656,5.245102772
5.952,2.687144876,4.107829969,4.209788642,5.245692957
5.953,2.687497387,4.107861955,4.209899242,5.246040684
5.954,2.687788847,4.107873543,4.210215572,5.246849626
5.955,2.687979128,4.107781099,4.210370074,5.247293117
5.956,2.688288407,4.107762013,4.210740347,5.247598062
5.957,2.688565774,4.107710172,4.211225506,5.247854767
5.958,2.688831049,4.107770211,4.211515733,5.248102134
5.959,2.689207387,4.107735009,4.211987363,5.248536546
5.96,2.689588377,4.107935028,4.212198328,5.249157257
5.961,2.689946035,4.107847805,4.21230492,5.25007947
5.962,2.690236638,4.107942172,4.212746954,5.250426027
5.963,2.690422741,4.10785813,4.21311675,5.250764575
5.964,2.690575883,4.107876378,4.213331786,5.251231192
5.965,2.690743211,4.107857795,4.213601045,5.251616448
5.966,2.691251583,4.107881687,4.213821746,5.252236859
5.967,2.691441298,4.107904317,4.213944867,5.252694769
5.968,2.691751968,4.107923842,4.214055198,5.253303245
5.969,2.692259217,4.107882529,4.214587214,5.253649408
5.97,2.692656534,4.107857643,4.214858899,5.254302977
5.971,2.692903707,4.107927195,4.215170644,5.254863668
5.972,2.693212926,4.10785779,4.215464625,5.255465389
5.973,2.693641553,4.107787382,4.2155803,5.257391038
5.974,2.694130427,4.107738877,4.215788141,5.257945066
5.975,2.69442901,4.107680894,4.215931424,5.25806556
5.976,2.694632552,4.107692611,4.216172156,5.258180268
5.977,2.694878051,4.107645322,4.216170582,5.258902716
5.978,2.695110242,4.108298119,4.21656866,5.259308081
5.979,2.695423313,4.10824093,4.216716783,5.259801834
5.98,2.695803955,4.108300079,4.216887427,5.260281083
5.981,2.696125241,4.108304107,4.217016578,5.261653733
5.982,2.696625568,4.108274185,4.217292645,5.262220562
5.983,2.696925567,4.108197065,4.217577556,5.262784141
5.984,2.697074062,4.108167593,4.217742064,5.262943995
5.985,2.697330203,4.108151979,4.217949956,5.263347434
5.986,2.697801674,4.108097658,4.218166519,5.263752264
5.987,2.698015343,4.108097616,4.218468859,5.26414175
5.988,2.698245493,4.108066687,4.218757157,5.264524827
5.989,2.698657007,4.10808474,4.219074945,5.264828751
5.99,2.699022237,4.108132845,4.219478266,5.265094378
5.991,2.699319188,4.108088429,4.219603893,5.265451897
5.992,2.69957585,4.108026399,4.219863941,5.266189204
5.993,2.700023447,4.107941288,4.220097611,5.266289207
5.994,2.70026999,4.10788929,4.220184066,5.266738124
5.995,2.700714572,4.107828822,4.220476255,5.266969698
5.996,2.700999085,4.107766655,4.220545845,5.267364346
5.997,2.701257218,4.1076816,4.220575155,5.267908536
5.998,2.701444648,4.107693195,4.220723521,5.268330087
5.999,2.701539531,4.107636165,4.220925054,5.268926949
6,2.701809171,4.107653198,4.221043863,5.269291527
6.001,2.702164988,4.107622164,4.221157166,5.269790575
6.002,2.702474686,4.10764086,4.221279049,5.270247026
6.003,2.702769483,4.107673026,4.221550843,5.270476468
6.004,2.70307911,4.107587188,4.221616673,5.270755436
6.005,2.703382763,4.107528089,4.221770441,5.271033433
6.006,2.703930837,4.107445215,4.221889198,5.271198448
6.007,2.704663701,4.107543421,4.221958401,5.271717124
6.008,2.705032873,4.10780733,4.222186605,5.272174754
6.009,2.705265054,4.107786511,4.22235447,5.272312852
6.01,2.705702218,4.1078522,4.222481893,5.273151698
6.011,2.705929304,4.108006352,4.222830475,5.273270039
6.012,2.706302799,4.107964402,4.223173606,5.273679868
6.013,2.706500482,4.108077097,4.224085628,5.274033718
6.014,2.706649141,4.108001625,4.22478788,5.274300573
6.015,2.706775356,4.108061221,4.224995616,5.274615801
6.016,2.706975869,4.108002066,4.225374011,5.274902575
6.017,2.707267666,4.107916931,4.225696526,5.275240714
6.018,2.707482634,4.108019829,4.225855965,5.275459035
6.019,2.707689194,4.108287707,4.226343931,5.275556322
6.02,2.707898263,4.108524414,4.226525206,5.275843851
6.021,2.708095776,4.108864062,4.227109099,5.275940187
6.022,2.708368342,4.108954855,4.227329367,5.278456487
6.023,2.708385058,4.108956124,4.227452846,5.278722662
6.024,2.708624386,4.108976136,4.228029687,5.279013278
6.025,2.708749817,4.108948544,4.228215402,5.27942734
6.026,2.708887566,4.108892323,4.228317048,5.27951073
6.027,2.709167468,4.109091484,4.228518968,5.279611868
6.028,2.709468575,4.109490564,4.228674991,5.279888813
6.029,2.709794606,4.109480667,4.228780061,5.28013308
6.03,2.710204197,4.109374216,4.229186334,5.280320997
6.031,2.710452878,4.109318789,4.229487887,5.280625949
6.032,2.71079217,4.109540037,4.229713743,5.280996138
6.033,2.711348234,4.109579955,4.229849123,5.281173899
6.034,2.711780996,4.109810759,4.230167781,5.281482492
6.035,2.71231874,4.109879274,4.230430135,5.281970755
6.036,2.712643183,4.109928976,4.230684631,5.28211551
6.037,2.712896981,4.109874115,4.230890539,5.28235384
6.038,2.713203791,4.109830415,4.231397182,5.282941612
6.039,2.713643083,4.109910889,4.231591194,5.283118958
6.04,2.713879805,4.109904034,4.232003633,5.283440162
6.041,2.714430518,4.110001617,4.232255298,5.283666188
6.042,2.714695404,4.110071404,4.232718989,5.283925525
6.043,2.714957443,4.110074876,4.232819632,5.284103624
6.044,2.715051764,4.110284057,4.233145815,5.284193668
6.045,2.715237984,4.110239518,4.23329171,5.284426936
6.046,2.715518452,4.11039236,4.233642319,5.284632508
6.047,2.715977219,4.110390378,4.234062339,5.284747351
6.048,2.716375647,4.110333676,4.234246864,5.284923359
6.049,2.716697599,4.110269068,4.234428678,5.285122584
6.05,2.716944069,4.110381224,4.234663297,5.28532126
6.051,2.717250812,4.110423939,4.234849267,5.285577118
6.052,2.717710213,4.110371206,4.234970674,5.285763326
6.053,2.717974787,4.110294419,4.235211132,5.285969189
6.054,2.718210099,4.110237678,4.2355745,5.286087328
6.055,2.718483461,4.110193951,4.23570902,5.286377556
6.056,2.718664409,4.110153157,4.235955138,5.286471079
6.057,2.718988022,4.110130617,4.236111842,5.286613923
6.058,2.719277413,4.110111613,4.236198359,5.286885249
6.059,2.719656193,4.11003053,4.236400603,5.287022413
6.06,2.719917826,4.109983869,4.236667553,5.287135914
6.061,2.720382084,4.109906179,4.236879789,5.287215722
6.062,2.720757686,4.109840085,4.237075808,5.287348231
6.063,2.721290055,4.109784322,4.237206099,5.287679382
6.064,2.721644753,4.1098321,4.2375126,5.287876741
6.065,2.722122252,4.109785141,4.237634984,5.287924455
6.066,2.72247673,4.109669956,4.237907871,5.288112792
6.067,2.722763605,4.109712885,4.238071081,5.288187914
6.068,2.723174857,4.109700736,4.238419038,5.288288489
6.069,2.723568251,4.109582325,4.238578577,5.288513382
6.07,2.723796428,4.109643381,4.238667851,5.288764054
6.071,2.724280986,4.109611299,4.238793148,5.289015983
6.072,2.724640027,4.109524047,4.238940365,5.289174248
6.073,2.72477173,4.1095108,4.239075561,5.289265949
6.074,2.725159584,4.109486878,4.239184664,5.289448353
6.075,2.725318275,4.109383132,4.239392157,5.289657737
6.076,2.725587656,4.109313207,4.239640559,5.289872773
6.077,2.72600821,4.10926479,4.239914634,5.290036919
6.078,2.726417915,4.109296355,4.240180243,5.290302422
6.079,2.726704558,4.109224129,4.240625804,5.290719434
6.08,2.726829778,4.109154875,4.241070545,5.290903001
6.081,2.727034017,4.109098812,4.241418752,5.290925398
6.082,2.72731938,4.109082596,4.241693174,5.291038116
6.083,2.727479677,4.109050611,4.242072801,5.291551339
6.084,2.727936973,4.109003905,4.242433647,5.291863284
6.085,2.728380356,4.108916615,4.242586333,5.292384291
6.086,2.728646506,4.108863149,4.242848641,5.292564425
6.087,2.728830918,4.108824938,4.243082387,5.293030927
6.088,2.729356372,4.108751246,4.243312062,5.2934664
6.089,2.729617867,4.108824811,4.243573442,5.294176418
6.09,2.729873099,4.108950733,4.243866476,5.294671664
6.091,2.730003696,4.10917672,4.244292352,5.29518291
6.092,2.730335889,4.109154363,4.244606486,5.295474447
6.093,2.730534267,4.109043205,4.245066282,5.295857704
6.094,2.730773306,4.108952711,4.245397231,5.296190125
6.095,2.731008124,4.10892387,4.245619262,5.296732598
6.096,2.731273882,4.108881461,4.245754782,5.29719114
6.097,2.731550916,4.109069813,4.246004618,5.297589305
6.098,2.731775389,4.109247131,4.246253602,5.298042282
6.099,2.732003633,4.109449107,4.24662781,5.298799705
6.1,2.73226579,4.109636476,4.246904996,5.299144554
6.101,2.73244531,4.109610846,4.247165657,5.299748618
6.102,2.732740466,4.10977877,4.247376219,5.300324131
6.103,2.732941344,4.109718512,4.247742602,5.300681655
6.104,2.733126231,4.109642047,4.248066641,5.301059563
6.105,2.733241312,4.109767421,4.248514266,5.301682757
6.106,2.733361394,4.109887224,4.248713407,5.301887877
6.107,2.733859269,4.109857768,4.248877125,5.302053485
6.108,2.734094524,4.110004288,4.249390406,5.302229053
6.109,2.734338281,4.109938404,4.249681485,5.302588328
6.11,2.734647023,4.109885275,4.249984718,5.302995084
6.111,2.735062462,4.10988048,4.250332338,5.30327926
6.112,2.73528644,4.109757615,4.250660205,5.303379559
6.113,2.735494546,4.109781832,4.250787472,5.30609616
