Pose/Time (ns),Pose 1: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Pose 2: PersScore 0.277 PoseScore 2.633 DockingScore -14.718
6.302,1.267849405,2.100202185
6.303,1.267820083,2.100206454
6.304,1.267801948,2.100291431
6.305,1.26775244,2.100220065
6.306,1.267738443,2.10015586
6.307,1.267735187,2.100181138
6.308,1.267793444,2.100137255
6.309,1.267826031,2.100127538
6.31,1.267844092,2.100107772
6.311,1.267862142,2.100009747
6.312,1.267862239,2.100053822
6.313,1.267891987,2.099968086
6.314,1.267918715,2.099892205
6.315,1.267914761,2.099809614
6.316,1.267885275,2.099805041
6.317,1.267844285,2.09986284
6.318,1.26785128,2.099935791
6.319,1.267838407,2.100103374
6.32,1.267890545,2.100217414
6.321,1.267840336,2.100254939
6.322,1.267792537,2.100214049
6.323,1.267744461,2.100380948
6.324,1.267729686,2.100585607
6.325,1.267771535,2.100847527
6.326,1.267756703,2.100905753
6.327,1.267780366,2.101019153
6.328,1.267781589,2.101082366
6.329,1.267774263,2.101171949
6.33,1.267763402,2.101296734
6.331,1.267746382,2.101366288
6.332,1.267745226,2.101472875
6.333,1.267737192,2.101568435
6.334,1.267733217,2.101653883
6.335,1.267777899,2.101719183
6.336,1.267796812,2.101821906
6.337,1.267820907,2.101901269
6.338,1.267872412,2.101960076
6.339,1.267889737,2.102080254
6.34,1.267935721,2.102147397
6.341,1.267961523,2.102600228
6.342,1.267983346,2.102693148
6.343,1.26802954,2.102834537
6.344,1.268149016,2.102983759
6.345,1.268244825,2.103092665
6.346,1.268251636,2.103199989
6.347,1.268360027,2.103335965
6.348,1.268391964,2.103468329
6.349,1.268421527,2.103684211
6.35,1.268469774,2.103860084
6.351,1.268509372,2.10395555
6.352,1.268513295,2.104012201
6.353,1.268516766,2.104097875
6.354,1.268538032,2.104229518
6.355,1.268591271,2.104400102
6.356,1.268637443,2.104612509
6.357,1.268665129,2.104677716
6.358,1.268674183,2.104913148
6.359,1.268717598,2.105145782
6.36,1.268756226,2.105342552
6.361,1.268844944,2.105550415
6.362,1.268885005,2.105671896
6.363,1.268915416,2.105710279
6.364,1.268947235,2.10573731
6.365,1.268967931,2.10591592
6.366,1.268946104,2.106125321
6.367,1.268963799,2.106281854
6.368,1.269006733,2.1064656
6.369,1.269031998,2.106621206
6.37,1.269037422,2.106750741
6.371,1.269108183,2.106733037
6.372,1.269196125,2.106706063
6.373,1.26927123,2.106746003
6.374,1.269289679,2.106665551
6.375,1.269350635,2.106677118
6.376,1.2694395,2.106710991
6.377,1.269492357,2.106664914
6.378,1.269591389,2.106959176
6.379,1.269692695,2.107283039
6.38,1.26977197,2.107511724
6.381,1.269818845,2.107757619
6.382,1.269903285,2.108025972
6.383,1.269993789,2.108120514
6.384,1.270068988,2.108311754
6.385,1.270152157,2.108439512
6.386,1.270195094,2.108614765
6.387,1.270302976,2.108760651
6.388,1.270372866,2.109079428
6.389,1.270446545,2.109215147
6.39,1.270526416,2.109361946
6.391,1.270563515,2.10955457
6.392,1.27063377,2.109638038
6.393,1.27069599,2.10978104
6.394,1.270774606,2.109895738
6.395,1.270798137,2.110037914
6.396,1.270821896,2.110153933
6.397,1.270859106,2.110231378
6.398,1.270924161,2.110289045
6.399,1.271018866,2.1103904
6.4,1.271093826,2.110429486
6.401,1.271188453,2.110486388
6.402,1.271241297,2.110595232
6.403,1.271297033,2.110701244
6.404,1.271335113,2.11083527
6.405,1.271403204,2.111043091
6.406,1.271522004,2.111159759
6.407,1.271610559,2.111462557
6.408,1.271693655,2.111663311
6.409,1.271825168,2.111826813
6.41,1.271949067,2.111942786
6.411,1.27207816,2.112085115
6.412,1.272121843,2.112224097
6.413,1.272242701,2.112431616
6.414,1.272301492,2.112640047
6.415,1.272367089,2.112898887
6.416,1.272400932,2.113162846
6.417,1.272474581,2.113188111
6.418,1.272496269,2.113572302
6.419,1.272507104,2.11383777
6.42,1.272576608,2.114094481
6.421,1.272640617,2.114274611
6.422,1.272725384,2.114479581
6.423,1.272776189,2.114690097
6.424,1.272858284,2.114884217
6.425,1.272892671,2.115044969
6.426,1.272908512,2.115179981
6.427,1.272938423,2.115393191
6.428,1.272963959,2.115509643
6.429,1.272979732,2.115542553
6.43,1.272947445,2.115575068
6.431,1.272933021,2.115703306
6.432,1.272914146,2.115834261
6.433,1.272930146,2.11607077
6.434,1.272939337,2.116171799
6.435,1.272903318,2.116236688
6.436,1.272909433,2.116408572
6.437,1.2728978,2.116795638
6.438,1.27294216,2.117063437
6.439,1.27297384,2.117385585
6.44,1.273036491,2.117650256
6.441,1.273047885,2.117938117
6.442,1.273096495,2.118197673
6.443,1.273120879,2.118418083
6.444,1.273121107,2.118615483
6.445,1.273137579,2.118819777
6.446,1.273139481,2.11912452
6.447,1.273151824,2.119161762
6.448,1.273163086,2.119206297
6.449,1.273195633,2.119215491
6.45,1.273202924,2.119325953
6.451,1.273195056,2.119311764
6.452,1.27322095,2.119255581
6.453,1.273217347,2.119220794
6.454,1.273221289,2.119274897
6.455,1.27318898,2.119363281
6.456,1.273215135,2.119448628
6.457,1.273212116,2.119424901
6.458,1.27322924,2.119455166
6.459,1.2732695,2.119474072
6.46,1.273244331,2.11948572
6.461,1.273263767,2.119706777
6.462,1.273299345,2.119806107
6.463,1.273319107,2.120022426
6.464,1.273363597,2.120131441
6.465,1.273428114,2.120363382
6.466,1.273477967,2.120577571
6.467,1.273527054,2.120671066
6.468,1.273577589,2.120988024
6.469,1.273619868,2.121222368
6.47,1.273602922,2.12144323
6.471,1.273662706,2.121694187
6.472,1.273667922,2.121986247
6.473,1.273656643,2.122118284
6.474,1.273676515,2.122322278
6.475,1.273632704,2.122543699
6.476,1.273671636,2.122785641
6.477,1.273658947,2.122984295
6.478,1.273630141,2.123043837
6.479,1.273594809,2.123192912
6.48,1.273611791,2.123256537
6.481,1.27359164,2.1235355
6.482,1.273601364,2.123637184
6.483,1.273604946,2.123706956
6.484,1.273617402,2.123908207
6.485,1.273627688,2.124064141
6.486,1.273600313,2.124299058
6.487,1.273548783,2.124503785
6.488,1.273572325,2.124648838
6.489,1.273568311,2.124721805
6.49,1.273613071,2.12496419
6.491,1.273642157,2.125167798
6.492,1.273711809,2.125284937
6.493,1.273735213,2.125537757
6.494,1.273788201,2.12577211
6.495,1.273810545,2.1259936
6.496,1.273837587,2.126325253
6.497,1.273887243,2.126666346
6.498,1.273887464,2.126836568
6.499,1.273918548,2.127023063
6.5,1.273962673,2.127148743
6.501,1.27400842,2.127272435
6.502,1.274021255,2.127367424
6.503,1.273994789,2.127765732
6.504,1.27402062,2.128001282
6.505,1.274029353,2.128099891
6.506,1.273979551,2.128187428
6.507,1.274000558,2.128339847
6.508,1.274003215,2.128592831
6.509,1.274022807,2.128876665
6.51,1.274055621,2.129248713
6.511,1.274074424,2.129420436
6.512,1.27407269,2.129671857
6.513,1.274097566,2.129916427
6.514,1.274071764,2.130031466
6.515,1.274057791,2.13025669
6.516,1.274036209,2.130477669
6.517,1.274057331,2.130635611
6.518,1.274078241,2.130924641
6.519,1.274109368,2.131248987
6.52,1.274156356,2.131499089
6.521,1.274193553,2.131674015
6.522,1.274226796,2.132074876
6.523,1.274200828,2.132314935
6.524,1.274248893,2.132460522
6.525,1.274252347,2.132589368
6.526,1.274296296,2.132778334
6.527,1.274267452,2.132948339
6.528,1.274240592,2.133179001
6.529,1.274246428,2.133352868
6.53,1.274275412,2.133433582
6.531,1.27431329,2.133508982
6.532,1.274338164,2.133601452
6.533,1.274317198,2.133816882
6.534,1.274341645,2.133977344
6.535,1.274327022,2.134175736
6.536,1.27433288,2.134487239
6.537,1.274342549,2.134630389
6.538,1.274391132,2.134795293
6.539,1.274448307,2.134960872
6.54,1.274508624,2.135149788
6.541,1.274566282,2.135263473
6.542,1.274583963,2.135398333
6.543,1.274618513,2.135528973
6.544,1.274605763,2.135674935
6.545,1.274640001,2.135751989
6.546,1.274693701,2.135981732
6.547,1.274723977,2.136122985
6.548,1.274760869,2.136278591
6.549,1.274746975,2.136499939
6.55,1.274736072,2.136784636
6.551,1.274768023,2.136913857
6.552,1.274796832,2.137114325
6.553,1.274811328,2.137308452
6.554,1.27483085,2.137512035
6.555,1.274860572,2.137674347
6.556,1.274891883,2.137798882
6.557,1.274928288,2.138020379
6.558,1.274901272,2.138082348
6.559,1.274877192,2.138179931
6.56,1.274846208,2.138397002
6.561,1.274840115,2.13849946
6.562,1.27483378,2.138583425
6.563,1.274799786,2.138677625
6.564,1.274773428,2.13881874
6.565,1.274749644,2.138899944
6.566,1.274727575,2.139064742
6.567,1.274695593,2.139135951
6.568,1.27467694,2.139175728
6.569,1.274644379,2.139253873
6.57,1.274617818,2.139422184
6.571,1.27463733,2.139518217
6.572,1.274628632,2.139599981
6.573,1.274673082,2.139790953
6.574,1.274697649,2.139917655
6.575,1.274704877,2.140062302
6.576,1.2747223,2.140235237
6.577,1.274708531,2.140435796
6.578,1.27470504,2.140597946
6.579,1.274735316,2.140807517
6.58,1.274758647,2.141082279
6.581,1.274767311,2.141179126
6.582,1.274758305,2.141402133
6.583,1.274764354,2.141624802
6.584,1.274761985,2.141759635
6.585,1.274772857,2.141941546
6.586,1.274783252,2.14197561
6.587,1.274794149,2.142228708
6.588,1.274799232,2.142362284
6.589,1.274799034,2.142638236
6.59,1.274805438,2.142866958
6.591,1.274808031,2.142937594
6.592,1.274832529,2.142945219
6.593,1.274839366,2.143011331
6.594,1.274847014,2.142999045
6.595,1.274864066,2.143093478
6.596,1.274871752,2.14326921
6.597,1.274889831,2.143353443
6.598,1.274895799,2.143510659
6.599,1.274902893,2.143630214
6.6,1.27490778,2.143783045
6.601,1.274914807,2.144121761
6.602,1.27491929,2.144234555
6.603,1.274943242,2.144360846
6.604,1.274968663,2.144459319
6.605,1.274972644,2.144591556
6.606,1.274974481,2.144733629
6.607,1.27497861,2.144939832
6.608,1.274984792,2.145002525
6.609,1.274988287,2.145093883
6.61,1.274993144,2.145143517
6.611,1.274999948,2.145229357
6.612,1.275015448,2.145339134
6.613,1.275019618,2.145493037
6.614,1.27502689,2.145602469
6.615,1.275036588,2.145890391
6.616,1.275040862,2.146171998
6.617,1.275049083,2.146466329
6.618,1.275057609,2.146774292
6.619,1.275061273,2.147027189
6.62,1.275065155,2.147399928
6.621,1.275070296,2.147766686
6.622,1.275080029,2.147964204
6.623,1.275086322,2.148315937
6.624,1.275092611,2.148568156
6.625,1.275102973,2.148710234
6.626,1.275105962,2.148830256
6.627,1.275115559,2.149159185
6.628,1.27513635,2.149508655
6.629,1.275143382,2.149749571
6.63,1.27516368,2.150082852
6.631,1.275179227,2.150250616
6.632,1.275194759,2.150491237
6.633,1.275230211,2.150723403
6.634,1.275253409,2.150962345
6.635,1.275303494,2.151103692
6.636,1.275317759,2.151263713
6.637,1.275324202,2.151421583
6.638,1.275331705,2.151607968
6.639,1.275331266,2.151742093
6.64,1.275344622,2.152094897
6.641,1.275348666,2.15227646
6.642,1.275357378,2.15259836
6.643,1.275366282,2.152826243
6.644,1.275392103,2.153175745
6.645,1.275400664,2.153345658
6.646,1.275430086,2.153626393
6.647,1.275466533,2.153757198
6.648,1.275522815,2.153888857
6.649,1.275543591,2.154150998
6.65,1.275545382,2.154425608
6.651,1.275547061,2.154598361
6.652,1.275552661,2.154993784
6.653,1.275555181,2.155312526
6.654,1.27555605,2.155558064
6.655,1.275559189,2.155888684
6.656,1.275598443,2.156160687
6.657,1.275598697,2.156488318
6.658,1.275608991,2.15684808
6.659,1.275635849,2.157002705
6.66,1.275644008,2.157360934
6.661,1.275657806,2.157508851
6.662,1.275664287,2.157809992
6.663,1.275673201,2.15800956
6.664,1.275714882,2.158362536
6.665,1.275753926,2.158412086
6.666,1.275773,2.158600475
6.667,1.275778501,2.158855618
6.668,1.275782839,2.158935786
6.669,1.275785958,2.159302673
6.67,1.275789156,2.159515533
6.671,1.275791045,2.159723896
6.672,1.275794825,2.15999661
6.673,1.275809243,2.160318514
6.674,1.275826987,2.160594043
6.675,1.275850855,2.160748805
6.676,1.27585567,2.16114392
6.677,1.275859354,2.161423292
6.678,1.275879503,2.161767352
6.679,1.275880531,2.162175486
6.68,1.275888476,2.162631925
6.681,1.275897015,2.16294508
6.682,1.275895347,2.163398011
6.683,1.275897359,2.163885289
6.684,1.275894791,2.164280614
6.685,1.275898116,2.164503498
6.686,1.275883509,2.16481159
6.687,1.275892657,2.165240713
6.688,1.275895366,2.16540753
6.689,1.275928989,2.165523449
6.69,1.275937797,2.165636384
6.691,1.275948957,2.16583017
6.692,1.275954832,2.165956511
6.693,1.275955183,2.166043586
6.694,1.275958706,2.166227339
6.695,1.275962281,2.16634657
6.696,1.275976692,2.16650013
6.697,1.275962546,2.166579159
6.698,1.275959674,2.166741728
6.699,1.275963388,2.166859962
6.7,1.275966909,2.166934765
6.701,1.275974917,2.167019339
6.702,1.275978647,2.167070455
6.703,1.275985226,2.167157373
6.704,1.275985547,2.167170155
6.705,1.276003068,2.167267385
6.706,1.276006353,2.167430037
6.707,1.276014755,2.167583279
6.708,1.276044619,2.167726254
6.709,1.276076829,2.167773089
6.71,1.276112702,2.167862583
6.711,1.276121849,2.167931214
6.712,1.276127658,2.168172139
6.713,1.276140723,2.168236877
6.714,1.27615912,2.168311397
6.715,1.276177527,2.168389922
6.716,1.276183308,2.168436243
6.717,1.276187558,2.168531765
6.718,1.276202947,2.168671804
6.719,1.276227274,2.168789269
6.72,1.276241863,2.168822401
6.721,1.276269911,2.16882547
6.722,1.276276615,2.168882474
6.723,1.276257847,2.168854418
6.724,1.27624846,2.16888402
6.725,1.276219459,2.169040824
6.726,1.276217235,2.169111435
6.727,1.276224278,2.169167823
6.728,1.276225795,2.169166192
6.729,1.276234392,2.169158024
6.73,1.276232223,2.169319192
6.731,1.276244559,2.169493942
6.732,1.276233828,2.169523345
6.733,1.276221915,2.169584088
6.734,1.276209508,2.169634256
6.735,1.276197208,2.169671982
6.736,1.276187866,2.169667586
6.737,1.276171364,2.169747949
6.738,1.276197921,2.169874528
6.739,1.276205491,2.169929652
6.74,1.276225399,2.170077082
6.741,1.276234553,2.170131807
6.742,1.276228571,2.170210697
6.743,1.276240609,2.170268151
6.744,1.276233415,2.170310789
6.745,1.276227842,2.170350276
6.746,1.276267657,2.170390431
6.747,1.276258122,2.170446613
6.748,1.276249294,2.170526899
6.749,1.276240404,2.170613907
6.75,1.276222138,2.170824021
6.751,1.276222209,2.170969596
6.752,1.276222333,2.171127432
6.753,1.276238633,2.171244482
6.754,1.276251541,2.171294044
6.755,1.276291706,2.171518885
6.756,1.276302774,2.171622996
6.757,1.276325924,2.171762165
6.758,1.276346567,2.171826343
6.759,1.276411075,2.171916754
6.76,1.276425159,2.171986204
6.761,1.276435911,2.172045219
6.762,1.276474457,2.17204299
6.763,1.27655045,2.172072165
6.764,1.276575861,2.172214281
6.765,1.276598973,2.172341355
6.766,1.276624516,2.17244202
6.767,1.276655897,2.172502939
6.768,1.276685317,2.172543578
6.769,1.27676204,2.172567195
6.77,1.276801003,2.172582022
6.771,1.276881325,2.172646318
6.772,1.276948614,2.172708813
6.773,1.277010058,2.172829777
6.774,1.277043841,2.172855479
6.775,1.277090333,2.172867257
6.776,1.277147718,2.172897057
6.777,1.277183877,2.172925469
6.778,1.277226732,2.173024778
6.779,1.277280361,2.173150099
6.78,1.277323292,2.173159671
6.781,1.277393401,2.173250369
6.782,1.277440906,2.173445011
6.783,1.277472351,2.173753691
6.784,1.277523984,2.174009021
6.785,1.277586241,2.174106044
6.786,1.277641292,2.174328159
6.787,1.277666809,2.174446362
6.788,1.277739619,2.174594402
6.789,1.277798668,2.174705594
6.79,1.277865181,2.174848612
6.791,1.277942071,2.175049914
6.792,1.278035813,2.17507885
6.793,1.278134482,2.175167276
6.794,1.278181749,2.175325942
6.795,1.278190659,2.175452602
6.796,1.278224532,2.175526199
6.797,1.278285779,2.175659125
6.798,1.278317895,2.175758326
6.799,1.278355232,2.175932612
6.8,1.278408432,2.176120779
6.801,1.278463509,2.176175054
6.802,1.278526059,2.176231795
6.803,1.278583291,2.176360854
6.804,1.278665943,2.176606806
6.805,1.278738018,2.176686979
6.806,1.278823984,2.176777545
6.807,1.278914902,2.176899615
6.808,1.278998317,2.176966766
6.809,1.279090938,2.17702171
6.81,1.279177971,2.177065669
6.811,1.279250416,2.17709179
6.812,1.279319014,2.177150949
6.813,1.279382741,2.177224349
6.814,1.279438707,2.177331273
6.815,1.279543323,2.177416031
6.816,1.279654736,2.177513882
6.817,1.279749612,2.177727761
6.818,1.279826308,2.177814865
6.819,1.279921361,2.177926987
6.82,1.280000589,2.178001709
6.821,1.280117475,2.178130622
6.822,1.280200528,2.178330814
6.823,1.280301665,2.178488926
6.824,1.280372259,2.178661805
6.825,1.2804562,2.178813668
6.826,1.280562337,2.178943034
6.827,1.280604025,2.179094083
6.828,1.280640735,2.179263494
6.829,1.280698902,2.179369505
6.83,1.280739156,2.179539531
6.831,1.280754577,2.179700811
6.832,1.280786723,2.179802854
6.833,1.280822669,2.179929332
6.834,1.28084378,2.180118485
6.835,1.280866862,2.180193956
6.836,1.280864994,2.180367673
6.837,1.280886361,2.180519115
6.838,1.280959493,2.180582309
6.839,1.280972941,2.180660003
6.84,1.280988172,2.180788765
6.841,1.281021173,2.180881708
6.842,1.281092355,2.180977781
6.843,1.281098572,2.181096755
6.844,1.281109729,2.181226725
6.845,1.281139768,2.181309688
6.846,1.281132553,2.181381999
6.847,1.281181698,2.181495268
6.848,1.281206084,2.181538391
6.849,1.281241927,2.181588887
6.85,1.281285324,2.181694457
6.851,1.281352296,2.181767952
6.852,1.281434388,2.181852027
6.853,1.281493259,2.181969281
6.854,1.281515383,2.182063066
6.855,1.281575533,2.182083115
6.856,1.28161766,2.182118147
6.857,1.281666502,2.182212443
6.858,1.281724295,2.182324101
6.859,1.281782036,2.182415986
6.86,1.281838517,2.182484111
6.861,1.281867765,2.182512829
6.862,1.281909952,2.182617312
6.863,1.281929915,2.182757331
6.864,1.281989985,2.182872239
6.865,1.282045939,2.182917779
6.866,1.282065682,2.183024658
6.867,1.282080148,2.183145089
6.868,1.282100588,2.183256833
6.869,1.282133151,2.183397229
6.87,1.282169161,2.183519465
6.871,1.282219229,2.183672052
6.872,1.282239908,2.183811487
6.873,1.2822647,2.183894408
6.874,1.28231438,2.18405718
6.875,1.282368621,2.184211788
6.876,1.282439042,2.184346068
6.877,1.282487288,2.184505633
6.878,1.282491649,2.184604824
6.879,1.282524407,2.184692539
6.88,1.282560199,2.184763345
6.881,1.282582898,2.184865353
6.882,1.282566969,2.184947337
6.883,1.282578968,2.18506071
6.884,1.282629032,2.185160492
6.885,1.282621798,2.185258244
6.886,1.282638506,2.185342963
6.887,1.282635595,2.185426198
6.888,1.282632975,2.185535248
6.889,1.282646578,2.185683109
6.89,1.282665823,2.185827889
6.891,1.282655939,2.185956629
6.892,1.282687726,2.186063482
6.893,1.28273654,2.186231968
6.894,1.282785189,2.186351437
6.895,1.282809041,2.186420052
6.896,1.28284485,2.186510959
6.897,1.282870752,2.186697425
6.898,1.28287902,2.186886964
6.899,1.282902912,2.187042213
6.9,1.282933375,2.187186799
6.901,1.28295,2.18728394
6.902,1.283012548,2.187364501
6.903,1.283060673,2.187505795
6.904,1.283112961,2.187609766
6.905,1.283166187,2.187779471
6.906,1.283216189,2.187920207
6.907,1.283315445,2.188037883
6.908,1.283344085,2.18817622
6.909,1.283414053,2.188282697
6.91,1.283471756,2.188411638
6.911,1.28350165,2.188513304
6.912,1.283530512,2.18869321
6.913,1.283571342,2.188804658
6.914,1.283616456,2.188952852
6.915,1.283663283,2.189095177
6.916,1.283738143,2.189205154
6.917,1.283808654,2.189307283
6.918,1.283887727,2.189436157
6.919,1.283988273,2.189550996
6.92,1.284070141,2.189626125
6.921,1.284156889,2.189745624
6.922,1.284252471,2.189814228
6.923,1.284318012,2.189934099
6.924,1.284354248,2.190039425
6.925,1.284410402,2.190133876
6.926,1.284477527,2.190296792
6.927,1.284549101,2.190337305
6.928,1.284569179,2.190454907
6.929,1.284601786,2.19049994
6.93,1.28462033,2.190639905
6.931,1.284653018,2.190747858
6.932,1.28468411,2.190840708
6.933,1.284729403,2.190939655
6.934,1.284775593,2.191007327
6.935,1.284837113,2.191061674
6.936,1.284893085,2.191170147
6.937,1.284914257,2.191255901
6.938,1.284930896,2.191343202
6.939,1.284982755,2.191427533
6.94,1.285047932,2.191475608
6.941,1.285095965,2.191522094
6.942,1.285162468,2.191588557
6.943,1.285247258,2.191627857
6.944,1.285302253,2.191715128
6.945,1.285372648,2.191820722
6.946,1.285423898,2.191881312
6.947,1.285414574,2.19193484
