Pose/Time (ns),Z100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Z3932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397
8.804,3.327630327,1.601085118,1.404781897
8.805,3.328103011,1.601367513,1.40485422
8.806,3.328656725,1.601630038,1.404930633
8.807,3.329028877,1.601794418,1.405008727
8.808,3.329717744,1.601887956,1.405100511
8.809,3.330043293,1.602101248,1.405180669
8.81,3.330366823,1.602413816,1.405281191
8.811,3.330700352,1.602681193,1.405369918
8.812,3.331018936,1.602941991,1.405465875
8.813,3.331723465,1.603326788,1.405583072
8.814,3.33208797,1.603623608,1.405684701
8.815,3.332453715,1.603839582,1.405799698
8.816,3.332869493,1.604182564,1.405873806
8.817,3.333277361,1.60453086,1.405977702
8.818,3.333755011,1.604806422,1.406067011
8.819,3.333999149,1.605101876,1.406150293
8.82,3.334327038,1.605478897,1.406207077
8.821,3.33455201,1.605813372,1.406307236
8.822,3.334639235,1.606270564,1.406400838
8.823,3.334829919,1.606513345,1.406488146
8.824,3.335176831,1.60683354,1.406581839
8.825,3.335557119,1.607099452,1.406674664
8.826,3.335920324,1.60742659,1.406739608
8.827,3.336192408,1.607627804,1.406828573
8.828,3.336396751,1.608050367,1.406905875
8.829,3.336598484,1.608359343,1.406984919
8.83,3.336791047,1.608653511,1.407057364
8.831,3.336942678,1.608996937,1.407134264
8.832,3.337165491,1.609217545,1.407232854
8.833,3.337335084,1.609555556,1.407323735
8.834,3.337464476,1.609839303,1.407402378
8.835,3.337910159,1.610134036,1.407502639
8.836,3.338083398,1.61051312,1.40762091
8.837,3.3386016,1.610949052,1.407717776
8.838,3.339141812,1.611263027,1.407803462
8.839,3.339275584,1.611659593,1.407907498
8.84,3.339482634,1.611908504,1.407966499
8.841,3.339980183,1.612161571,1.408076776
8.842,3.340278579,1.612333386,1.408191842
8.843,3.340780449,1.612423397,1.408276919
8.844,3.340904795,1.612671844,1.408363298
8.845,3.341087328,1.612911394,1.408442361
8.846,3.341319846,1.613259124,1.408522164
8.847,3.341534627,1.613570472,1.408571278
8.848,3.341687966,1.613875914,1.408629316
8.849,3.341900345,1.614195718,1.408738823
8.85,3.34203592,1.614498286,1.408824977
8.851,3.342510172,1.614572832,1.40890678
8.852,3.342858306,1.614945542,1.409006467
8.853,3.343097757,1.615247819,1.409069888
8.854,3.343412277,1.615406693,1.409143079
8.855,3.343579315,1.615581448,1.409151825
8.856,3.343690133,1.615975917,1.409245293
8.857,3.343787058,1.616173663,1.4092842
8.858,3.34393694,1.61649671,1.409386883
8.859,3.344049957,1.61680129,1.40945009
8.86,3.344419649,1.617191841,1.40949071
8.861,3.344705607,1.617605914,1.409554767
8.862,3.34505704,1.617922199,1.409645962
8.863,3.345264402,1.618011468,1.409683476
8.864,3.345504161,1.618395389,1.409737896
8.865,3.345773502,1.618742572,1.40987254
8.866,3.346051679,1.618985058,1.409925903
8.867,3.346327577,1.619205843,1.409989198
8.868,3.346794911,1.619332464,1.410069641
8.869,3.34726575,1.619617451,1.410083849
8.87,3.347514163,1.619819425,1.410163911
8.871,3.347802385,1.61985611,1.410247156
8.872,3.348166929,1.620059261,1.410336976
8.873,3.34841607,1.620187045,1.41043072
8.874,3.348865752,1.620317735,1.410503169
8.875,3.349104899,1.620554628,1.410504342
8.876,3.34932078,1.620739675,1.410538923
8.877,3.349578322,1.62095417,1.410617715
8.878,3.349994723,1.621086305,1.410718898
8.879,3.35035465,1.62120537,1.410815732
8.88,3.350669183,1.621360358,1.410940214
8.881,3.351116749,1.621627712,1.411041019
8.882,3.351633003,1.621683336,1.411130967
8.883,3.352111588,1.621707976,1.411229182
8.884,3.352652589,1.621844382,1.411289615
8.885,3.352882776,1.622067829,1.411305254
8.886,3.353255255,1.6221735,1.411328406
8.887,3.353384346,1.622375248,1.411330011
8.888,3.353496787,1.622578382,1.411344335
8.889,3.353471988,1.622792792,1.411405676
8.89,3.353540359,1.623022907,1.411451262
8.891,3.353761206,1.623171824,1.411432268
8.892,3.353926023,1.623248699,1.411445146
8.893,3.353897535,1.623291063,1.411517329
8.894,3.354028289,1.623439359,1.411576598
8.895,3.354294938,1.623618947,1.411676801
8.896,3.35440837,1.623886231,1.411761533
8.897,3.354342408,1.624190596,1.411834785
8.898,3.354430932,1.62442117,1.411919834
8.899,3.354292145,1.624708936,1.412035623
8.9,3.354382657,1.62500214,1.412152946
8.901,3.35444457,1.625166369,1.412256615
8.902,3.354367082,1.625346335,1.412336595
8.903,3.354442615,1.625557547,1.412418333
8.904,3.354523725,1.625830194,1.41244097
8.905,3.354843952,1.626081306,1.41246873
8.906,3.354984445,1.626308436,1.412501562
8.907,3.355256411,1.626637733,1.412503185
8.908,3.355606377,1.626837763,1.412598474
8.909,3.356005697,1.627061894,1.412670952
8.91,3.356378158,1.627368012,1.41272139
8.911,3.356471333,1.627577134,1.412825874
8.912,3.356848171,1.627873106,1.412936266
8.913,3.357343821,1.628026936,1.412980802
8.914,3.357638154,1.628267628,1.412997756
8.915,3.357760403,1.628443142,1.413048244
8.916,3.358094901,1.628723796,1.4131585
8.917,3.358428236,1.628924199,1.413190421
8.918,3.358444456,1.629056867,1.413234082
8.919,3.358732012,1.629382656,1.413326694
8.92,3.358984305,1.629666415,1.413407761
8.921,3.359200191,1.629952445,1.413497649
8.922,3.359868702,1.630200845,1.41353979
8.923,3.360020757,1.63053128,1.413641295
8.924,3.360515628,1.630743836,1.413748468
8.925,3.360772321,1.63090652,1.413872136
8.926,3.361048633,1.631076808,1.413913427
8.927,3.361629176,1.631175698,1.413965601
8.928,3.362060211,1.631325056,1.414036
8.929,3.362485044,1.631500289,1.41413057
8.93,3.36266939,1.631556122,1.414194673
8.931,3.363171515,1.631617045,1.414244759
8.932,3.363464988,1.631683838,1.414311695
8.933,3.363747406,1.63180664,1.414314985
8.934,3.363890946,1.631966852,1.414383159
8.935,3.36404844,1.632194928,1.414494019
8.936,3.364273767,1.632330116,1.414520017
8.937,3.364416303,1.632397028,1.414502301
8.938,3.364679661,1.632551889,1.414475828
8.939,3.364832839,1.632793327,1.414427856
8.94,3.365003871,1.63302146,1.414405547
8.941,3.365169928,1.633269426,1.414399517
8.942,3.365469192,1.633540314,1.414373507
8.943,3.365688589,1.633893922,1.414395342
8.944,3.365925955,1.634014044,1.414457063
8.945,3.366112656,1.634248013,1.41445105
8.946,3.366265325,1.634616307,1.41447535
8.947,3.366464173,1.634798092,1.414437448
8.948,3.366663512,1.634978678,1.414457353
8.949,3.36697768,1.635298985,1.414533693
8.95,3.367291266,1.635506816,1.414603276
8.951,3.367412928,1.635634635,1.414681629
8.952,3.36747264,1.635988645,1.414823519
8.953,3.367579264,1.636490699,1.414917926
8.954,3.367737248,1.636746384,1.414986608
8.955,3.367873909,1.637079751,1.415048998
8.956,3.367988824,1.637405615,1.415114862
8.957,3.368164629,1.637779162,1.415208752
8.958,3.368361645,1.638094321,1.415315899
8.959,3.368416209,1.638252741,1.41539828
8.96,3.368462369,1.638557714,1.41544792
8.961,3.36853699,1.638762143,1.415536268
8.962,3.368645779,1.638938451,1.41562289
8.963,3.368818836,1.639032634,1.415717645
8.964,3.368878916,1.639082826,1.415811605
8.965,3.368782954,1.639168731,1.41590645
8.966,3.3689416,1.639290653,1.415988791
8.967,3.369003367,1.639626719,1.416075041
8.968,3.36916567,1.639869146,1.41611286
8.969,3.369093603,1.64002214,1.41611789
8.97,3.369296551,1.640226771,1.416092073
8.971,3.369391114,1.640473705,1.416142131
8.972,3.369532292,1.64082273,1.416150771
8.973,3.369667752,1.64111843,1.41617029
8.974,3.369867918,1.64133635,1.416231975
8.975,3.370065068,1.641618304,1.416261494
8.976,3.370200821,1.641801484,1.416271145
8.977,3.370286699,1.641943032,1.416265792
8.978,3.370416916,1.642017872,1.416256316
8.979,3.370617931,1.642115711,1.416249111
8.98,3.370705165,1.642262963,1.416314293
8.981,3.370825923,1.642386611,1.416302262
8.982,3.370906328,1.642522873,1.416322263
8.983,3.371030577,1.642570239,1.416334725
8.984,3.371157981,1.642656762,1.416360112
8.985,3.371364723,1.642910135,1.41637756
8.986,3.371535223,1.643163246,1.416417384
8.987,3.371692216,1.64327332,1.416435333
8.988,3.371915578,1.643503483,1.41646704
8.989,3.372018672,1.643794198,1.41644842
8.99,3.372047192,1.644150689,1.416462359
8.991,3.372144543,1.644512384,1.416411941
8.992,3.372213779,1.644797622,1.416335342
8.993,3.372350356,1.645042447,1.416313508
8.994,3.372514658,1.645284621,1.416294146
8.995,3.37263115,1.645544884,1.416313689
8.996,3.372774746,1.645803072,1.416327199
8.997,3.372839605,1.646113765,1.416304057
8.998,3.372945479,1.646399482,1.416312601
8.999,3.37289421,1.646791126,1.416332427
9,3.3728414,1.646987784,1.416363071
9.001,3.372911481,1.647298211,1.41639628
9.002,3.372765398,1.647463127,1.416371558
9.003,3.372651784,1.647688669,1.416394591
9.004,3.372419604,1.647918867,1.416384371
9.005,3.372403546,1.648145267,1.416397247
9.006,3.372374061,1.648304737,1.416420013
9.007,3.372189152,1.648672748,1.416452942
9.008,3.372122331,1.649069892,1.416433948
9.009,3.37204173,1.64946663,1.416415349
9.01,3.372024608,1.649820486,1.416416783
9.011,3.372076969,1.650241556,1.416424104
9.012,3.372093666,1.650351015,1.416453626
9.013,3.371996659,1.650623677,1.416453074
9.014,3.372105873,1.650951595,1.416472297
9.015,3.372323013,1.651346603,1.416474973
9.016,3.372402411,1.651608912,1.416500002
9.017,3.372410016,1.651807184,1.416549868
9.018,3.372452525,1.651955953,1.416514448
9.019,3.372642348,1.652191203,1.416511033
9.02,3.372678843,1.652451479,1.416481247
9.021,3.372712091,1.652846231,1.416427849
9.022,3.372779757,1.653095185,1.416520837
9.023,3.372912726,1.653157865,1.416540751
9.024,3.373005987,1.653218087,1.416480483
9.025,3.373257542,1.653264905,1.416419099
9.026,3.37334295,1.653330982,1.416433209
9.027,3.373465399,1.653409746,1.416441178
9.028,3.373515215,1.653443904,1.416495166
9.029,3.373677456,1.653632648,1.416600943
9.03,3.37376056,1.653847775,1.416722861
9.031,3.373815432,1.654100889,1.416849962
9.032,3.373845497,1.654214426,1.416907436
9.033,3.373901923,1.654489517,1.417006665
9.034,3.373873871,1.654684954,1.417091443
9.035,3.37387755,1.65468552,1.417132223
9.036,3.37384874,1.654752169,1.417154963
9.037,3.373865379,1.65479821,1.417246128
9.038,3.373931437,1.654946054,1.41734412
9.039,3.373979811,1.654960399,1.417436038
9.04,3.374019373,1.655022318,1.417500592
9.041,3.374067814,1.654979598,1.417517547
9.042,3.374209542,1.654937984,1.417563326
9.043,3.374426612,1.654949453,1.417633991
9.044,3.374562759,1.655047007,1.417644394
9.045,3.374572128,1.655011685,1.417724756
9.046,3.374665576,1.655324178,1.417804056
9.047,3.374807365,1.655352762,1.417846651
9.048,3.374910556,1.655401417,1.417920899
9.049,3.375016664,1.655548847,1.418009612
9.05,3.375112813,1.655671472,1.418098995
9.051,3.375207978,1.65583011,1.41819863
9.052,3.37535673,1.656017421,1.418240939
9.053,3.375307431,1.656078138,1.418320479
9.054,3.375366341,1.65617094,1.418385339
9.055,3.375268243,1.656286201,1.418464916
9.056,3.375202386,1.656322657,1.418518418
9.057,3.375170892,1.656328254,1.418630347
9.058,3.375210447,1.656396446,1.418718152
9.059,3.37521468,1.656448202,1.418802283
9.06,3.375417665,1.656523139,1.418858939
9.061,3.375648605,1.656534029,1.418912508
9.062,3.375697108,1.65653783,1.418968787
9.063,3.37569862,1.656689081,1.419062843
9.064,3.375822113,1.656800117,1.419131206
9.065,3.375836453,1.656854696,1.4192226
9.066,3.375877422,1.656830329,1.419292901
9.067,3.376088022,1.656907106,1.419364728
9.068,3.376194424,1.656992978,1.419420082
9.069,3.376254217,1.657230932,1.419470913
9.07,3.376380355,1.657236869,1.419543934
9.071,3.376412638,1.657321769,1.41959691
9.072,3.376607172,1.657267303,1.419684599
9.073,3.376647792,1.657256911,1.419749041
9.074,3.37665813,1.657300425,1.419796945
9.075,3.376796966,1.657305369,1.41985932
9.076,3.376842761,1.657455766,1.419907088
9.077,3.376965998,1.657499301,1.419973477
9.078,3.377044467,1.657613904,1.420046454
9.079,3.377140456,1.657636143,1.420105294
9.08,3.377245033,1.657633244,1.420182913
9.081,3.377478763,1.657692915,1.420277469
9.082,3.377508634,1.657799305,1.420384871
9.083,3.377602194,1.657889289,1.420489299
9.084,3.377473233,1.658013883,1.420551632
9.085,3.377427256,1.658168757,1.420670857
9.086,3.377250494,1.658558522,1.420788334
9.087,3.377278665,1.658786573,1.42092984
9.088,3.377313316,1.658909646,1.421079062
9.089,3.377276179,1.659125041,1.421162893
9.09,3.377282351,1.659277687,1.42128414
9.091,3.377347273,1.659544448,1.421405728
9.092,3.377357837,1.659635653,1.421514401
9.093,3.377368122,1.659719147,1.421600761
9.094,3.377490119,1.659779398,1.421741195
9.095,3.37762951,1.659905446,1.421866623
9.096,3.377780706,1.65998213,1.421898817
9.097,3.377772125,1.660170001,1.422036056
9.098,3.377738948,1.660271568,1.422123757
9.099,3.377737101,1.660390491,1.422243363
9.1,3.377715909,1.660540952,1.422330371
9.101,3.37778129,1.660642165,1.422390847
9.102,3.377907661,1.660704721,1.422443234
9.103,3.378095844,1.660842661,1.422531758
9.104,3.378233776,1.66088241,1.422619847
9.105,3.37836103,1.660936752,1.422734118
9.106,3.37858288,1.661150692,1.422838028
9.107,3.378667661,1.661337136,1.422883143
9.108,3.378756743,1.661637815,1.422978269
9.109,3.378846935,1.661810811,1.42305555
9.11,3.378964747,1.66202976,1.423104869
9.111,3.379140517,1.662296816,1.42320453
9.112,3.379162185,1.662542114,1.423328992
9.113,3.379348565,1.662834615,1.423398202
9.114,3.379459559,1.663009531,1.423494579
9.115,3.379662501,1.663258547,1.4235705
9.116,3.379675978,1.663545859,1.423646691
9.117,3.379719134,1.663719805,1.423729883
9.118,3.379919958,1.663944949,1.423848229
9.119,3.380192452,1.664175989,1.423958182
9.12,3.380495928,1.664412387,1.424072979
9.121,3.380682972,1.664659625,1.42416791
9.122,3.380880464,1.664733095,1.424277649
9.123,3.38122025,1.664818458,1.424361585
9.124,3.381392675,1.664854118,1.424467648
9.125,3.381703961,1.664968431,1.424588605
9.126,3.381816407,1.665079413,1.42469416
9.127,3.381916019,1.665155683,1.424814677
9.128,3.382013746,1.665336063,1.42487348
9.129,3.382120957,1.665413838,1.424985584
9.13,3.382345385,1.665653716,1.425103598
9.131,3.382664448,1.665861758,1.425215223
9.132,3.382759211,1.666113587,1.425306924
9.133,3.382822299,1.666442836,1.425376411
9.134,3.383049711,1.666664317,1.425465691
9.135,3.383223373,1.66695892,1.425532194
9.136,3.383300288,1.667168593,1.425620763
9.137,3.383393214,1.66739562,1.42573171
9.138,3.383594447,1.667690306,1.42582768
9.139,3.383655216,1.667993077,1.425903366
9.14,3.383781318,1.668294222,1.426036931
9.141,3.383967708,1.668531638,1.426089459
9.142,3.38421208,1.668809386,1.426176572
9.143,3.384395262,1.669061367,1.426296436
9.144,3.384682471,1.669425835,1.426383732
9.145,3.384779036,1.66959115,1.426468136
9.146,3.384925245,1.669867682,1.426556406
9.147,3.385075676,1.670172003,1.426706106
9.148,3.38521686,1.670521105,1.426863487
9.149,3.385287216,1.670711921,1.427015762
9.15,3.385476912,1.670940885,1.427096585
9.151,3.385534294,1.671220163,1.427200808
9.152,3.385600767,1.671499209,1.427321277
9.153,3.385569631,1.671607067,1.427451852
9.154,3.385646405,1.671827965,1.427581522
9.155,3.385675182,1.67208714,1.427742201
9.156,3.385810404,1.672256721,1.427922518
9.157,3.386026817,1.672529656,1.428120137
9.158,3.386089899,1.672613266,1.428280081
9.159,3.386131633,1.672732017,1.428398284
9.16,3.386357639,1.672837461,1.428558226
9.161,3.38651987,1.672985987,1.428675627
9.162,3.386811234,1.673161069,1.428823043
9.163,3.386926715,1.673360862,1.428943559
9.164,3.387196839,1.673531917,1.429091485
9.165,3.387459226,1.673722451,1.429248433
9.166,3.387646604,1.673840939,1.429416509
9.167,3.387723769,1.673986225,1.42954414
9.168,3.387755953,1.674187814,1.429664064
9.169,3.387952499,1.674474474,1.429795688
9.17,3.387916848,1.674735176,1.429919056
9.171,3.387960178,1.67495921,1.430042882
9.172,3.387966883,1.675161398,1.430176871
9.173,3.388055531,1.675365093,1.430309975
9.174,3.388110199,1.67547157,1.430457974
9.175,3.388089048,1.675668617,1.430585455
9.176,3.388133308,1.675811244,1.430755714
9.177,3.388155415,1.67597762,1.430894983
9.178,3.388163288,1.676262678,1.431020146
9.179,3.388153599,1.676567911,1.431156347
9.18,3.388167383,1.676706712,1.431263092
9.181,3.388129482,1.676802179,1.43140098
9.182,3.388105533,1.676957062,1.431494199
9.183,3.388191067,1.677203438,1.431623247
9.184,3.388385527,1.677434875,1.431720859
9.185,3.388460339,1.677734888,1.431873999
9.186,3.388633698,1.678030097,1.431954229
9.187,3.388769111,1.678160162,1.432046815
9.188,3.388895121,1.678203068,1.432071929
9.189,3.389000121,1.678396905,1.432124183
9.19,3.389102888,1.678584111,1.432160436
9.191,3.389226788,1.678874553,1.432240506
9.192,3.389375997,1.679093937,1.432298295
9.193,3.389465576,1.679230436,1.432411692
9.194,3.389446221,1.679397183,1.432550522
9.195,3.389518067,1.679717084,1.432692387
9.196,3.389621281,1.67987764,1.432803355
9.197,3.389810079,1.680134963,1.432860772
9.198,3.389858769,1.680224199,1.432851953
9.199,3.390017206,1.680550841,1.432887872
9.2,3.390094362,1.680913874,1.432943334
9.201,3.390287729,1.681143743,1.432971667
9.202,3.390385029,1.681390526,1.433003035
9.203,3.390441965,1.681516253,1.433071437
9.204,3.390568456,1.681807532,1.433142765
9.205,3.39066941,1.682087255,1.433205517
9.206,3.390693228,1.682223414,1.433256702
9.207,3.390809796,1.682504155,1.433343079
9.208,3.390882043,1.682713723,1.433407094
9.209,3.391019025,1.682890598,1.433448449
9.21,3.391116689,1.682912063,1.433550666
9.211,3.391349517,1.682975465,1.433638448
9.212,3.391573829,1.683080134,1.433750061
9.213,3.391659952,1.683245866,1.433817854
9.214,3.391818688,1.683291164,1.433867368
9.215,3.39181285,1.683468711,1.433937527
9.216,3.391873367,1.683730534,1.434041623
9.217,3.391929039,1.683923211,1.434092863
9.218,3.392080525,1.684143302,1.434139664
9.219,3.392170826,1.684305644,1.434227076
9.22,3.392318203,1.684465634,1.43426047
9.221,3.392505501,1.684667083,1.434315787
9.222,3.392615371,1.684923526,1.434402285
9.223,3.392733351,1.685180528,1.43445151
9.224,3.392852422,1.685391012,1.434455616
9.225,3.392864777,1.685532956,1.434453592
9.226,3.392823239,1.685706975,1.434511561
9.227,3.392853596,1.685828346,1.434586534
9.228,3.392870489,1.685939297,1.434612111
9.229,3.392891764,1.686069956,1.434661922
9.23,3.392816723,1.686199431,1.43474349
9.231,3.392886296,1.686413801,1.434759605
9.232,3.392899315,1.686643674,1.43482688
9.233,3.392938765,1.686849872,1.434886565
9.234,3.392976075,1.686991428,1.435027363
9.235,3.392985489,1.687151778,1.435073851
9.236,3.393039228,1.687301822,1.435138483
9.237,3.393221421,1.687456733,1.435215064
9.238,3.393369135,1.687684684,1.435288622
9.239,3.393449276,1.68793349,1.435337053
9.24,3.393593643,1.688197416,1.43543266
9.241,3.393714122,1.688381302,1.435575859
9.242,3.393859566,1.688591595,1.435707496
9.243,3.393965636,1.688779123,1.435862912
9.244,3.394016815,1.688828532,1.436020268
9.245,3.394173341,1.688947519,1.436170928
9.246,3.394229403,1.689167518,1.436329605
9.247,3.394368502,1.689288162,1.436425325
9.248,3.394510057,1.68960045,1.436573511
9.249,3.394528837,1.689842692,1.436702502
9.25,3.394613125,1.689976749,1.436807874
9.251,3.394711774,1.690147277,1.436871645
9.252,3.394711662,1.690232483,1.437008917
9.253,3.394700199,1.690376166,1.437145258
9.254,3.394724282,1.690581326,1.437253269
9.255,3.394852277,1.690716033,1.43732643
