Pose/Time (ns),Pose 1: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,Pose  2: PersScore 0.291 PoseScore 3.460 DockingScore -12.701
5.464,1.337982056,3.327869401
5.465,1.338106763,3.328223794
5.466,1.338188849,3.328631659
5.467,1.338286753,3.329125865
5.468,1.338429534,3.329309196
5.469,1.33849447,3.32948049
5.47,1.338569833,3.329946872
5.471,1.338642793,3.330450211
5.472,1.33873286,3.331067288
5.473,1.338812976,3.331506943
5.474,1.33890591,3.331682111
5.475,1.33904647,3.332128529
5.476,1.339188445,3.332682481
5.477,1.339347262,3.332955881
5.478,1.339511077,3.333481288
5.479,1.339569428,3.333641293
5.48,1.339593939,3.334194153
5.481,1.339681465,3.334615134
5.482,1.339754978,3.334931999
5.483,1.339776712,3.335545596
5.484,1.339875464,3.335733856
5.485,1.340036217,3.336009825
5.486,1.340108638,3.336223295
5.487,1.340189442,3.336456808
5.488,1.34030957,3.336901859
5.489,1.340391531,3.337268679
5.49,1.340534593,3.337862037
5.491,1.340632284,3.338132319
5.492,1.340723481,3.338304614
5.493,1.340836842,3.33848281
5.494,1.340953065,3.338523878
5.495,1.341097822,3.338678174
5.496,1.3411967,3.338908849
5.497,1.341245315,3.339050903
5.498,1.341337824,3.339236617
5.499,1.341433076,3.339409189
5.5,1.341477914,3.339592257
5.501,1.341538115,3.339814789
5.502,1.341588756,3.339967359
5.503,1.341657636,3.340327443
5.504,1.341640798,3.340466661
5.505,1.341650278,3.340988713
5.506,1.34161564,3.341274582
5.507,1.341641626,3.341624587
5.508,1.341617696,3.341950923
5.509,1.341636974,3.342257727
5.51,1.341608535,3.342558857
5.511,1.341657966,3.34306674
5.512,1.341667551,3.343366651
5.513,1.341664703,3.344034108
5.514,1.341741209,3.344290189
5.515,1.3417864,3.344560751
5.516,1.341840976,3.344942333
5.517,1.341938121,3.345210665
5.518,1.342025726,3.345475283
5.519,1.342074866,3.34557805
5.52,1.342158341,3.345610063
5.521,1.342160168,3.345769907
5.522,1.342178395,3.345858851
5.523,1.342191699,3.345990951
5.524,1.342232186,3.346182805
5.525,1.342273633,3.346432472
5.526,1.342302619,3.346511667
5.527,1.342350597,3.346667771
5.528,1.342397153,3.346925022
5.529,1.342524094,3.347166464
5.53,1.342509137,3.347320639
5.531,1.342482911,3.347516252
5.532,1.342460576,3.347723564
5.533,1.342454102,3.347915907
5.534,1.342482476,3.348171537
5.535,1.342474948,3.348410367
5.536,1.342483021,3.348558184
5.537,1.342462944,3.348919402
5.538,1.342464905,3.349215351
5.539,1.342509652,3.349511105
5.54,1.342600263,3.349820568
5.541,1.34262344,3.350052593
5.542,1.342693654,3.350243225
5.543,1.342707711,3.350477026
5.544,1.342795982,3.350833251
5.545,1.342867449,3.351040742
5.546,1.342945748,3.351284232
5.547,1.343029929,3.351609565
5.548,1.343147306,3.351754251
5.549,1.343308214,3.352153307
5.55,1.343451835,3.35236426
5.551,1.343535958,3.352614567
5.552,1.343630955,3.352747633
5.553,1.343788286,3.352845064
5.554,1.343913919,3.352897433
5.555,1.343872295,3.353101708
5.556,1.343975746,3.35325163
5.557,1.344050727,3.353457557
5.558,1.344182109,3.353499292
5.559,1.34425012,3.353707684
5.56,1.344339872,3.353844616
5.561,1.344476117,3.354041499
5.562,1.344609128,3.3543142
5.563,1.344773639,3.354460513
5.564,1.34492858,3.354774121
5.565,1.344993074,3.354888423
5.566,1.34507968,3.354931442
5.567,1.345134622,3.355096045
5.568,1.345187889,3.355299051
5.569,1.345276088,3.355589654
5.57,1.34537734,3.355658891
5.571,1.345455822,3.355824259
5.572,1.345514999,3.356133864
5.573,1.345586433,3.356342189
5.574,1.345641359,3.356396937
5.575,1.345690552,3.356506339
5.576,1.345753154,3.35693112
5.577,1.345839918,3.357171808
5.578,1.345860212,3.357417507
5.579,1.345883332,3.357738233
5.58,1.345909779,3.357995219
5.581,1.34594713,3.358354761
5.582,1.345954715,3.358859924
5.583,1.345932642,3.359117932
5.584,1.345948584,3.359262437
5.585,1.345954616,3.359426739
5.586,1.346004487,3.359674072
5.587,1.346052985,3.35991558
5.588,1.345997079,3.360100571
5.589,1.346025397,3.360219433
5.59,1.346090949,3.360273225
5.591,1.346073391,3.36038973
5.592,1.346124377,3.360627186
5.593,1.346151276,3.360694115
5.594,1.346157261,3.361091551
5.595,1.34618536,3.361307721
5.596,1.346222059,3.361425517
5.597,1.346270956,3.361482034
5.598,1.346293793,3.361486133
5.599,1.346322099,3.361540162
5.6,1.346370686,3.361570309
5.601,1.346401712,3.361700996
5.602,1.34639396,3.361724274
5.603,1.346432832,3.361885752
5.604,1.346510252,3.362047441
5.605,1.34655907,3.362288487
5.606,1.34645996,3.362425315
5.607,1.346496469,3.362497544
5.608,1.346573339,3.362626003
5.609,1.346613428,3.362841351
5.61,1.346669829,3.362894984
5.611,1.346700195,3.363084894
5.612,1.346677661,3.363126389
5.613,1.346680412,3.36337487
5.614,1.346714537,3.363565061
5.615,1.346746343,3.363916958
5.616,1.346777938,3.364022269
5.617,1.346830895,3.364219604
5.618,1.346859848,3.364293212
5.619,1.346887863,3.364278852
5.62,1.346911873,3.364406743
5.621,1.346939591,3.364584334
5.622,1.346950483,3.364793927
5.623,1.347013865,3.364804622
5.624,1.34705413,3.364741435
5.625,1.347092927,3.364889006
5.626,1.347147056,3.365090827
5.627,1.347182339,3.365493812
5.628,1.347246122,3.365724851
5.629,1.347270875,3.366003237
5.63,1.347337927,3.366079379
5.631,1.34730183,3.366553105
5.632,1.347319919,3.366985764
5.633,1.347306895,3.367342989
5.634,1.347232375,3.367817222
5.635,1.34726911,3.368078722
5.636,1.347317038,3.368299568
5.637,1.347360051,3.368549907
5.638,1.347321479,3.369020279
5.639,1.347264336,3.369557146
5.64,1.347278691,3.369828222
5.641,1.347269501,3.370197303
5.642,1.347322868,3.370575771
5.643,1.34734853,3.370705447
5.644,1.347365848,3.370785233
5.645,1.347392115,3.370834635
5.646,1.347422103,3.371060842
5.647,1.347491381,3.370857231
5.648,1.347541181,3.370841662
5.649,1.347540644,3.370750267
5.65,1.347550374,3.370663265
5.651,1.347591728,3.370672638
5.652,1.347609054,3.370683795
5.653,1.347634697,3.370757464
5.654,1.347605979,3.370981055
5.655,1.347633784,3.371073918
5.656,1.347656496,3.371085147
5.657,1.347730625,3.371135972
5.658,1.347747788,3.371227419
5.659,1.347769771,3.37102514
5.66,1.347767997,3.370954177
5.661,1.347813084,3.37091947
5.662,1.347683009,3.370934193
5.663,1.34762597,3.371038338
5.664,1.347631999,3.371018202
5.665,1.347654782,3.370956109
5.666,1.347595589,3.370882446
5.667,1.34757321,3.370789191
5.668,1.347528047,3.37078345
5.669,1.347460301,3.370760052
5.67,1.347452,3.370793547
5.671,1.347392131,3.370885609
5.672,1.347291968,3.370893621
5.673,1.347255686,3.370870373
5.674,1.347193903,3.370929096
5.675,1.347134215,3.370916187
5.676,1.347173911,3.370819522
5.677,1.347216092,3.370752618
5.678,1.347276309,3.370823003
5.679,1.347279319,3.370903888
5.68,1.347320528,3.371021513
5.681,1.347384793,3.370952248
5.682,1.347393674,3.371088263
5.683,1.347403855,3.371096385
5.684,1.347435449,3.371153125
5.685,1.347526804,3.371342798
5.686,1.347601312,3.371619705
5.687,1.347665862,3.371787536
5.688,1.347672921,3.371692737
5.689,1.347710923,3.371708342
5.69,1.347684463,3.371762075
5.691,1.347704584,3.372041464
5.692,1.347747971,3.372405635
5.693,1.347754377,3.372621517
5.694,1.347793125,3.37278713
5.695,1.347848304,3.372940319
5.696,1.347879176,3.37314007
5.697,1.347907027,3.373161817
5.698,1.34793352,3.373343206
5.699,1.347949145,3.373485474
5.7,1.347994445,3.373490536
5.701,1.348008844,3.373628176
5.702,1.348047518,3.373717377
5.703,1.348107201,3.373825806
5.704,1.348164494,3.373932516
5.705,1.348273414,3.374005803
5.706,1.348301352,3.374161172
5.707,1.348334364,3.374245013
5.708,1.348363273,3.374307541
5.709,1.348426269,3.374383841
5.71,1.34846596,3.374405511
5.711,1.348509159,3.374272754
5.712,1.348523008,3.374355522
5.713,1.348537038,3.374505681
5.714,1.348566544,3.374637798
5.715,1.348582044,3.374577439
5.716,1.348651655,3.374778059
5.717,1.348644489,3.374736513
5.718,1.348683108,3.374701375
5.719,1.348742774,3.374851744
5.72,1.348783585,3.374844211
5.721,1.348902985,3.374905708
5.722,1.34891183,3.374932112
5.723,1.34895364,3.374980319
5.724,1.348983044,3.37514021
5.725,1.349017858,3.375367472
5.726,1.349124216,3.375282465
5.727,1.349157859,3.375431556
5.728,1.349195241,3.375602721
5.729,1.349235448,3.375560662
5.73,1.349229033,3.375713175
5.731,1.349218911,3.375729278
5.732,1.349233512,3.375662537
5.733,1.349239304,3.375789575
5.734,1.3492547,3.375691912
5.735,1.349262526,3.375639087
5.736,1.349232812,3.375704467
5.737,1.349184302,3.375755367
5.738,1.349182862,3.37569284
5.739,1.349149334,3.37571105
5.74,1.3491977,3.375595847
5.741,1.349220155,3.375664571
5.742,1.349159934,3.375649675
5.743,1.3491658,3.37558063
5.744,1.349193121,3.375546096
5.745,1.34921614,3.375470656
5.746,1.34923755,3.375407422
5.747,1.349279067,3.375318659
5.748,1.349307818,3.375198018
5.749,1.349362543,3.375185103
5.75,1.349519658,3.375179298
5.751,1.349627321,3.375233812
5.752,1.349706732,3.375284793
5.753,1.349749986,3.375262954
5.754,1.349797294,3.375283494
5.755,1.349744353,3.3752971
5.756,1.349687568,3.375320377
5.757,1.349698945,3.375308545
5.758,1.349737769,3.375312921
5.759,1.34975111,3.375282298
5.76,1.349840109,3.37518803
5.761,1.349871396,3.375123234
5.762,1.349926193,3.37513513
5.763,1.349924952,3.3751492
5.764,1.349909984,3.375044586
5.765,1.349981826,3.375002001
5.766,1.349931569,3.374961084
5.767,1.350025632,3.374887151
5.768,1.350084496,3.374806211
5.769,1.350135779,3.374791865
5.77,1.350216249,3.374799749
5.771,1.350265164,3.374802701
5.772,1.350310398,3.374807159
5.773,1.350318539,3.374847993
5.774,1.350319098,3.375024663
5.775,1.350348513,3.375303495
5.776,1.35032421,3.3755458
5.777,1.350319445,3.375765506
5.778,1.350263659,3.375866051
5.779,1.350119185,3.375941716
5.78,1.349997459,3.376056371
5.781,1.349978483,3.37612434
5.782,1.350006586,3.376215871
5.783,1.34993347,3.376305943
5.784,1.349809182,3.376375515
5.785,1.349702369,3.376551955
5.786,1.349614363,3.376615407
5.787,1.349549229,3.376668589
5.788,1.349503465,3.376717396
5.789,1.349444835,3.376830745
5.79,1.349350784,3.377003745
5.791,1.349224143,3.377139716
5.792,1.349046409,3.377363483
5.793,1.348840203,3.377425086
5.794,1.348792022,3.377654164
5.795,1.348769931,3.377748453
5.796,1.348807704,3.378078096
5.797,1.348823576,3.378161456
5.798,1.348877833,3.378420285
5.799,1.348944604,3.378759146
5.8,1.348836225,3.379128379
5.801,1.348826785,3.379403953
5.802,1.348752321,3.379530606
5.803,1.348692449,3.3797985
5.804,1.348688527,3.380153134
5.805,1.348674969,3.38049968
5.806,1.348658884,3.380782706
5.807,1.348638335,3.380947027
5.808,1.348713826,3.381304558
5.809,1.34870439,3.381593657
5.81,1.348718692,3.381700197
5.811,1.34869911,3.381889952
5.812,1.348772,3.381940303
5.813,1.348668685,3.382133638
5.814,1.348555192,3.382317836
5.815,1.348519873,3.382590026
5.816,1.348572533,3.383105769
5.817,1.348636227,3.383413189
5.818,1.348730738,3.383775836
5.819,1.348806351,3.383714365
5.82,1.348841218,3.383827915
5.821,1.348876315,3.384091228
5.822,1.348944131,3.384151268
5.823,1.348989503,3.384365083
5.824,1.348913775,3.384515043
5.825,1.348900204,3.384634659
5.826,1.348837686,3.384989521
5.827,1.348762052,3.385165071
5.828,1.348755041,3.385276264
5.829,1.348653295,3.385598921
5.83,1.348619821,3.385865064
5.831,1.348592941,3.386055347
5.832,1.348581378,3.386015477
5.833,1.348665618,3.386219553
5.834,1.348702051,3.386248605
5.835,1.348748298,3.386499992
5.836,1.348694987,3.386733026
5.837,1.348755792,3.38702267
5.838,1.348739971,3.387079784
5.839,1.348736519,3.387085442
5.84,1.348736341,3.387282096
5.841,1.348692249,3.387383362
5.842,1.348765941,3.387614161
5.843,1.348813765,3.387693327
5.844,1.348836377,3.387711587
5.845,1.348816968,3.387932471
5.846,1.348814362,3.387998672
5.847,1.34887447,3.388159952
5.848,1.348902001,3.388220776
5.849,1.348935247,3.388464561
5.85,1.348929199,3.38842692
5.851,1.34897305,3.388575766
5.852,1.34900543,3.388581948
5.853,1.349078236,3.388507965
5.854,1.349177678,3.388540546
5.855,1.349304403,3.388547796
5.856,1.349384967,3.388704421
5.857,1.349439409,3.388829039
5.858,1.349538323,3.388999052
5.859,1.34964086,3.389196589
5.86,1.349762656,3.389281819
5.861,1.349747602,3.389368662
5.862,1.349758606,3.389680135
5.863,1.349750324,3.389588838
5.864,1.349777626,3.389525264
5.865,1.349864573,3.389616912
5.866,1.349993341,3.389747233
5.867,1.350079907,3.389908441
5.868,1.350142553,3.39011186
5.869,1.350181641,3.390342934
5.87,1.350171072,3.390500866
5.871,1.350242386,3.390727312
5.872,1.350189333,3.390943493
5.873,1.350267571,3.391144731
5.874,1.350355322,3.391362966
5.875,1.350477406,3.391417281
5.876,1.350539226,3.39151802
5.877,1.350615977,3.391516924
5.878,1.350516094,3.391597618
5.879,1.350562563,3.391679069
5.88,1.350609319,3.391752854
5.881,1.350603966,3.391904647
5.882,1.350593489,3.39191686
5.883,1.350537801,3.391945503
5.884,1.35051522,3.39198107
5.885,1.350550561,3.391998307
5.886,1.350577312,3.392058015
5.887,1.350490206,3.392064468
5.888,1.350534479,3.392313376
5.889,1.350524723,3.39237061
5.89,1.350545194,3.392404892
5.891,1.350519318,3.392481678
5.892,1.350615181,3.392684703
5.893,1.350672893,3.392838873
5.894,1.350637515,3.392898323
5.895,1.350621602,3.392845082
5.896,1.35045716,3.392771397
5.897,1.350432031,3.392600736
5.898,1.350407281,3.392804445
5.899,1.350329009,3.393021387
5.9,1.350281891,3.392971283
5.901,1.350208717,3.392975277
5.902,1.350129981,3.392897753
5.903,1.350043489,3.393037329
5.904,1.350021913,3.393111521
5.905,1.349903262,3.393153
5.906,1.3498516,3.393090666
5.907,1.349818678,3.393020914
5.908,1.349731298,3.393353302
5.909,1.349626713,3.393274073
5.91,1.349549878,3.393254595
5.911,1.349468947,3.393239408
5.912,1.349452896,3.393287143
5.913,1.349390825,3.393331676
5.914,1.349260089,3.393704163
5.915,1.349179787,3.394020742
5.916,1.349186026,3.393935217
5.917,1.349149782,3.394248733
5.918,1.349035512,3.394110253
5.919,1.348965556,3.394156321
5.92,1.348918454,3.394033792
5.921,1.348891743,3.394157777
5.922,1.348831014,3.393989885
5.923,1.348824505,3.393811595
5.924,1.348783724,3.393972694
5.925,1.348747989,3.393883912
5.926,1.348700986,3.393792489
5.927,1.348663575,3.393865271
5.928,1.348635389,3.394195822
5.929,1.348617836,3.394241675
5.93,1.348611876,3.39437396
5.931,1.348615533,3.394394382
5.932,1.348574122,3.394772079
5.933,1.348604482,3.394727579
5.934,1.348656187,3.394707839
5.935,1.348682518,3.394789264
5.936,1.348678512,3.394717203
5.937,1.348713975,3.394679628
5.938,1.348611275,3.394566268
5.939,1.348581887,3.394531867
5.94,1.348540791,3.394645076
5.941,1.348457436,3.394577423
5.942,1.348364463,3.394396894
5.943,1.348267828,3.394423098
5.944,1.34824624,3.394251473
5.945,1.348155675,3.394183719
5.946,1.348125252,3.394031536
5.947,1.348136984,3.393947082
5.948,1.348156028,3.393878951
5.949,1.348140155,3.393963589
5.95,1.348155605,3.393870678
5.951,1.348152021,3.3938194
5.952,1.34810562,3.393976774
5.953,1.34808308,3.393835614
5.954,1.348047911,3.393951389
5.955,1.348106411,3.393945438
5.956,1.348057475,3.393912046
5.957,1.348024394,3.393941728
5.958,1.347888174,3.393947859
5.959,1.347822115,3.393943712
5.96,1.347688757,3.394037836
5.961,1.347683639,3.393953756
5.962,1.347682095,3.393956934
5.963,1.34763771,3.393859107
5.964,1.347645923,3.393914258
5.965,1.347598872,3.394019284
5.966,1.347468023,3.393974491
5.967,1.34745335,3.394014166
5.968,1.34743647,3.393993262
5.969,1.347422709,3.393915295
5.97,1.347246411,3.393740049
5.971,1.347159812,3.393666292
5.972,1.347096648,3.393502522
5.973,1.347037705,3.393356528
5.974,1.347024515,3.393481498
5.975,1.347041671,3.393472314
5.976,1.347030346,3.393434993
5.977,1.347059005,3.393353654
5.978,1.34705062,3.39329355
5.979,1.347052349,3.39325321
5.98,1.346903581,3.393118246
5.981,1.34686242,3.392996593
5.982,1.34674504,3.393000752
5.983,1.3467486,3.393015015
5.984,1.346719373,3.393099045
5.985,1.346690912,3.393027126
5.986,1.346656119,3.393006479
5.987,1.346609822,3.39299213
5.988,1.346628276,3.39297307
5.989,1.346608756,3.392984937
5.99,1.346578339,3.392978861
5.991,1.346557426,3.392899367
5.992,1.346592129,3.392946104
5.993,1.346657142,3.392961531
5.994,1.34671119,3.393039805
5.995,1.346686719,3.393052259
5.996,1.34671376,3.3931088
5.997,1.346717727,3.393147561
5.998,1.346720317,3.39321636
5.999,1.346711522,3.393248803
6,1.346681259,3.393246501
6.001,1.346658385,3.393233413
6.002,1.346586805,3.393353573
6.003,1.346491354,3.39330706
6.004,1.346395683,3.393315522
6.005,1.346365022,3.393388438
6.006,1.346299397,3.393418654
6.007,1.34619394,3.393512446
6.008,1.346044398,3.393497733
6.009,1.345929887,3.393544024
6.01,1.345814378,3.393659917
6.011,1.345640185,3.393639765
6.012,1.345524149,3.393749463
6.013,1.345478311,3.393860915
6.014,1.345481145,3.394003042
6.015,1.34527761,3.394005784
6.016,1.345163211,3.394110978
6.017,1.344957174,3.394168771
6.018,1.344795811,3.394059662
6.019,1.3445834,3.393993193
6.02,1.344418484,3.394025131
6.021,1.344260637,3.394111467
6.022,1.344143211,3.39425427
6.023,1.343986163,3.39418151
6.024,1.343806197,3.394085091
6.025,1.343737988,3.394107095
6.026,1.343684182,3.394309017
6.027,1.343698619,3.394508956
6.028,1.343564834,3.394505785
6.029,1.34355653,3.394534278
6.03,1.343439454,3.394716306
6.031,1.343296695,3.394653728
6.032,1.343213108,3.394652856
6.033,1.343129312,3.39479405
6.034,1.343057145,3.394792305
6.035,1.342944478,3.39494522
6.036,1.342848932,3.39498844
6.037,1.342811705,3.39498278
6.038,1.342710216,3.394996082
6.039,1.34262795,3.395094637
6.04,1.342463551,3.395191752
6.041,1.342351143,3.395256212
6.042,1.342320659,3.39519188
6.043,1.342345226,3.395152868
6.044,1.342346084,3.395236058
6.045,1.342309393,3.395216335
6.046,1.342262714,3.395185637
6.047,1.342177908,3.395166642
6.048,1.342162571,3.395307786
6.049,1.342014676,3.395475056
6.05,1.341953991,3.39558668
6.051,1.341755608,3.3955625
6.052,1.341588852,3.395620136
6.053,1.341378157,3.395677394
6.054,1.341174901,3.395756836
6.055,1.340995151,3.39570248
6.056,1.340816085,3.395889867
6.057,1.340713298,3.395872058
6.058,1.340641535,3.395916361
6.059,1.340539968,3.396077454
6.06,1.340497627,3.396326548
6.061,1.340359327,3.396427725
6.062,1.340248903,3.396579962
6.063,1.34030433,3.396604122
6.064,1.340278411,3.39681774
6.065,1.340178175,3.396703699
6.066,1.340240907,3.396793859
6.067,1.34031791,3.396828414
6.068,1.340359723,3.396952658
6.069,1.340425469,3.397037986
6.07,1.340427616,3.397071943
6.071,1.340456548,3.396948722
6.072,1.34052532,3.396771332
6.073,1.340466214,3.396829415
6.074,1.340450179,3.396929153
6.075,1.340454286,3.397145244
6.076,1.34051423,3.397247771
6.077,1.340556096,3.397253773
6.078,1.340471044,3.397154375
6.079,1.340508282,3.396987589
6.08,1.340459982,3.396896334
6.081,1.340389723,3.396982765
6.082,1.340357999,3.39698939
6.083,1.340372242,3.396879435
6.084,1.340402552,3.396892435
6.085,1.340308268,3.396974673
6.086,1.340278433,3.397116738
6.087,1.340228971,3.397292796
6.088,1.340281535,3.397364483
6.089,1.340331888,3.397610108
6.09,1.340322253,3.397816865
6.091,1.340351156,3.397770193
6.092,1.340370949,3.397875548
6.093,1.340362248,3.397934394
6.094,1.340369394,3.397928688
6.095,1.340379302,3.397878065
6.096,1.340379883,3.398126058
6.097,1.340376324,3.397990591
6.098,1.340379775,3.398010599
6.099,1.340404082,3.398009224
6.1,1.34048549,3.397997209
6.101,1.340525321,3.398208992
6.102,1.340565631,3.398433585
6.103,1.340573255,3.398337952
6.104,1.340609403,3.398408089
6.105,1.340590718,3.398706656
6.106,1.340624647,3.398809271
6.107,1.340636358,3.398898118
6.108,1.340605577,3.399206503
6.109,1.340576972,3.399356369
6.11,1.340620068,3.39948141
6.111,1.340645623,3.399606817
