Pose/Time (ns),ZINC000100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,ZINC000003932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,ZINC000077301904 PersScore 0.536 PoseScore 2.553 DockingScore -13.363,ZINC000003830434 PersScore 0.313 PoseScore 1.972 DockingScore -9.597,ZINC000004215255 PersScore 0.445 PoseScore 2.772 DockingScore -13.930,ZINC000095615286 PersScore 0.229 PoseScore 2.699 DockingScore -12.759,ZINC000150374455 PersScore 0.209 PoseScore 3.062 DockingScore -13.887,ZINC000008655696 PersScore 0.042 PoseScore 3.214 DockingScore -14.072
6.017,2.707267666,1.247891317,1.344957174,2.08385926,1.959651214,2.46964556,2.220974006,2.698867502,2.310069844
6.018,2.707482634,1.247958601,1.344795811,2.08388699,1.959843074,2.469714456,2.221219567,2.698909558,2.310265688
6.019,2.707689194,1.248090402,1.3445834,2.083924916,1.960046326,2.469735386,2.221516125,2.6989578,2.310688907
6.02,2.707898263,1.248190083,1.344418484,2.083980737,1.960236158,2.469766147,2.221637916,2.698996808,2.310928918
6.021,2.708095776,1.24827113,1.344260637,2.084004775,1.960428906,2.469794313,2.221893487,2.699027271,2.311138712
6.022,2.708368342,1.248352344,1.344143211,2.084031878,1.960649517,2.46981448,2.222083904,2.699221536,2.311624542
6.023,2.708385058,1.248500125,1.343986163,2.084047805,1.960816834,2.469847647,2.222382464,2.699252579,2.311842578
6.024,2.708624386,1.248589486,1.343806197,2.084062339,1.961058851,2.469931443,2.22273365,2.699442565,2.312616499
6.025,2.708749817,1.248689191,1.343737988,2.084077556,1.961272157,2.469973259,2.223001722,2.699494375,2.312843942
6.026,2.708887566,1.248817178,1.343684182,2.084142888,1.961497004,2.470022124,2.223200755,2.69967777,2.313164565
6.027,2.709167468,1.248899721,1.343698619,2.084208098,1.961710059,2.470028813,2.223531034,2.699868528,2.313405068
6.028,2.709468575,1.24899359,1.343564834,2.084276674,1.961878887,2.47005915,2.223709131,2.700053745,2.313628062
6.029,2.709794606,1.249120751,1.34355653,2.084322123,1.962122661,2.470117354,2.22393546,2.70029737,2.313901431
6.03,2.710204197,1.249215258,1.343439454,2.08437408,1.962266623,2.470120938,2.22412045,2.700425098,2.314057801
6.031,2.710452878,1.249365513,1.343296695,2.08441438,1.962448396,2.470125592,2.224336198,2.700557553,2.314368529
6.032,2.71079217,1.249588389,1.343213108,2.084468936,1.962645094,2.470153987,2.224497568,2.700517364,2.314617082
6.033,2.711348234,1.249676864,1.343129312,2.084504791,1.962896101,2.470162905,2.224766241,2.700545603,2.314961031
6.034,2.711780996,1.249698843,1.343057145,2.084563874,1.963147023,2.470185668,2.224962209,2.70057809,2.315110201
6.035,2.71231874,1.249716123,1.342944478,2.084608784,1.963385412,2.470231367,2.22518777,2.700590291,2.315253555
6.036,2.712643183,1.249830024,1.342848932,2.084648869,1.963591368,2.470202771,2.225414991,2.70067528,2.315477536
6.037,2.712896981,1.249887924,1.342811705,2.084695801,1.96380537,2.470217562,2.225649801,2.700702426,2.315713836
6.038,2.713203791,1.249902807,1.342710216,2.08475122,1.964064298,2.470387624,2.225910194,2.700768762,2.316145151
6.039,2.713643083,1.249965295,1.34262795,2.084774588,1.964304971,2.470484254,2.226103716,2.700797496,2.31646748
6.04,2.713879805,1.250087601,1.342463551,2.084832204,1.964512375,2.470479383,2.226256611,2.700780301,2.316911279
6.041,2.714430518,1.250182009,1.342351143,2.084920194,1.964775063,2.470492197,2.226413548,2.700750104,2.317026165
6.042,2.714695404,1.250257374,1.342320659,2.084998436,1.964993252,2.470484372,2.226959456,2.700716013,2.317373999
6.043,2.714957443,1.250311615,1.342345226,2.085013524,1.965206747,2.470555528,2.227223229,2.700821864,2.317492086
6.044,2.715051764,1.250396067,1.342346084,2.085048775,1.965389261,2.470621491,2.227462302,2.700862311,2.317926025
6.045,2.715237984,1.250501104,1.342309393,2.085100278,1.965619439,2.470637308,2.227669934,2.701092905,2.318012487
6.046,2.715518452,1.250632967,1.342262714,2.085175946,1.965838579,2.470614549,2.227942354,2.701180366,2.318245052
6.047,2.715977219,1.250734494,1.342177908,2.085237116,1.966104317,2.470699492,2.228103649,2.701262532,2.318462904
6.048,2.716375647,1.25081225,1.342162571,2.085348897,1.966306367,2.470689643,2.228280393,2.701411404,2.318868998
6.049,2.716697599,1.250888853,1.342014676,2.08536482,1.966561974,2.470653203,2.228527717,2.70163498,2.319270607
6.05,2.716944069,1.251039372,1.341953991,2.085400053,1.966747653,2.470612722,2.22877942,2.701849297,2.319393075
6.051,2.717250812,1.251177589,1.341755608,2.085451635,1.966926448,2.470585132,2.229124735,2.702035288,2.319752595
6.052,2.717710213,1.251321763,1.341588852,2.085536879,1.967097314,2.470580325,2.229384131,2.702138608,2.31990043
6.053,2.717974787,1.251466682,1.341378157,2.085588991,1.967309671,2.470655237,2.229550024,2.702251926,2.320141805
6.054,2.718210099,1.251660009,1.341174901,2.085697349,1.967483975,2.470650879,2.22973646,2.702548121,2.320571591
6.055,2.718483461,1.251720619,1.340995151,2.085737421,1.967665215,2.470641362,2.229996524,2.702853691,2.320725439
6.056,2.718664409,1.251826826,1.340816085,2.085792437,1.967869024,2.470632331,2.23020982,2.702983067,2.320900651
6.057,2.718988022,1.251875431,1.340713298,2.085872864,1.968131968,2.470649802,2.230508936,2.70336258,2.321255413
6.058,2.719277413,1.251957496,1.340641535,2.085950539,1.968386179,2.47069688,2.230680889,2.703496305,2.321571021
6.059,2.719656193,1.252042528,1.340539968,2.08602854,1.968639908,2.470711017,2.230937552,2.703659318,2.321695539
6.06,2.719917826,1.252169838,1.340497627,2.086099377,1.968799941,2.470777127,2.231130407,2.70377877,2.32199948
6.061,2.720382084,1.252296873,1.340359327,2.086164221,1.969035389,2.470797657,2.231347548,2.703931199,2.322342922
6.062,2.720757686,1.252443882,1.340248903,2.086194009,1.969284247,2.47082792,2.231602197,2.704068629,2.322581695
6.063,2.721290055,1.252496394,1.34030433,2.086251318,1.969482468,2.470916974,2.231843103,2.704293694,2.322799642
6.064,2.721644753,1.252531336,1.340278411,2.086345393,1.969646799,2.471008672,2.232120257,2.704497287,2.32292581
6.065,2.722122252,1.252553726,1.340178175,2.086404886,1.969835275,2.471149544,2.232383539,2.704579377,2.323209966
6.066,2.72247673,1.252645812,1.340240907,2.086495705,1.970034976,2.471289459,2.232522349,2.704655232,2.323393532
6.067,2.722763605,1.252740279,1.34031791,2.08653934,1.970263742,2.471546718,2.232687997,2.704704352,2.323715589
6.068,2.723174857,1.25280998,1.340359723,2.086640826,1.970384745,2.471625179,2.232885596,2.704863046,2.323851616
6.069,2.723568251,1.252875861,1.340425469,2.08672774,1.970654569,2.471740117,2.233080284,2.704903771,2.324038961
6.07,2.723796428,1.252919947,1.340427616,2.086825127,1.970816278,2.471911142,2.233229503,2.704809196,2.32434836
6.071,2.724280986,1.252976149,1.340456548,2.086907163,1.971033569,2.472108067,2.233288422,2.704734851,2.324544933
6.072,2.724640027,1.253012678,1.34052532,2.08691508,1.971271014,2.47225086,2.233380046,2.704616119,2.324801401
6.073,2.72477173,1.253104238,1.340466214,2.086941055,1.971453163,2.472296415,2.233490537,2.704649019,2.325033445
6.074,2.725159584,1.253167428,1.340450179,2.087015188,1.971715024,2.472425231,2.233575571,2.704733862,2.325382577
6.075,2.725318275,1.253252444,1.340454286,2.08700997,1.971964986,2.472521469,2.233639482,2.704863993,2.325565561
6.076,2.725587656,1.253310725,1.34051423,2.087042934,1.97207808,2.472693127,2.233793858,2.70498276,2.326060731
6.077,2.72600821,1.253370684,1.340556096,2.087111631,1.972204601,2.472821851,2.234085453,2.705060685,2.326441662
6.078,2.726417915,1.253407142,1.340471044,2.087173363,1.972329659,2.47291382,2.234360139,2.705165912,2.326910277
6.079,2.726704558,1.253459323,1.340508282,2.087215308,1.972466943,2.473057084,2.234531611,2.705310386,2.327148222
6.08,2.726829778,1.253546756,1.340459982,2.087286749,1.972518921,2.473073158,2.234615954,2.705567191,2.327497576
6.081,2.727034017,1.253622754,1.340389723,2.087378397,1.972557456,2.473145078,2.234815268,2.705663312,2.327856604
6.082,2.72731938,1.253702618,1.340357999,2.087474226,1.972690792,2.473218698,2.235103421,2.705792172,2.328128796
6.083,2.727479677,1.253754486,1.340372242,2.087489803,1.972822086,2.47335909,2.235229518,2.706054316,2.328537319
6.084,2.727936973,1.253786296,1.340402552,2.087590697,1.972940028,2.473508799,2.235561464,2.706143887,2.328759062
6.085,2.728380356,1.253824664,1.340308268,2.087707159,1.972996758,2.473632685,2.235805922,2.70617359,2.32892688
6.086,2.728646506,1.253865182,1.340278433,2.087793514,1.973135384,2.473721895,2.236035439,2.706372315,2.329345537
6.087,2.728830918,1.253952873,1.340228971,2.087915538,1.973174462,2.473823987,2.236366682,2.70647175,2.329679908
6.088,2.729356372,1.254045612,1.340281535,2.087974805,1.973329689,2.473898354,2.236704852,2.706565408,2.329901367
6.089,2.729617867,1.25406659,1.340331888,2.088073678,1.973502153,2.473979631,2.237040524,2.706742425,2.330204098
6.09,2.729873099,1.254104804,1.340322253,2.088145705,1.973524278,2.474068046,2.237348578,2.70700873,2.330533903
6.091,2.730003696,1.254160197,1.340351156,2.088197614,1.973612663,2.474152912,2.237634817,2.707230517,2.330804149
6.092,2.730335889,1.254231419,1.340370949,2.088275802,1.97382671,2.474292126,2.237943993,2.707431874,2.331066252
6.093,2.730534267,1.254282214,1.340362248,2.088375226,1.973842386,2.474404249,2.238353871,2.707524045,2.331281847
6.094,2.730773306,1.254349057,1.340369394,2.088443484,1.973876553,2.474481463,2.238668297,2.707837588,2.331477644
6.095,2.731008124,1.254407091,1.340379302,2.088477687,1.974037222,2.474491786,2.238985077,2.708097441,2.331854957
6.096,2.731273882,1.254448486,1.340379883,2.088529085,1.974192434,2.47453036,2.239275393,2.708567845,2.332131671
6.097,2.731550916,1.254494185,1.340376324,2.088576394,1.974379048,2.474549103,2.23957936,2.708830646,2.33249797
6.098,2.731775389,1.254550223,1.340379775,2.088620889,1.974567967,2.474586615,2.239768791,2.709293256,2.332872205
6.099,2.732003633,1.254575977,1.340404082,2.088657332,1.974744107,2.474640413,2.240040863,2.709585441,2.333237404
6.1,2.73226579,1.254611676,1.34048549,2.088735803,1.974972492,2.47468442,2.240306401,2.709805441,2.333664287
6.101,2.73244531,1.254632096,1.340525321,2.088759652,1.975188756,2.474740817,2.240606407,2.710194879,2.334138745
6.102,2.732740466,1.254605791,1.340565631,2.088808424,1.975393632,2.474765066,2.240787977,2.710841578,2.334678337
6.103,2.732941344,1.254621663,1.340573255,2.088873573,1.975591386,2.47480385,2.240943874,2.711218375,2.335016788
6.104,2.733126231,1.254616954,1.340609403,2.088920635,1.975726479,2.474828287,2.241098014,2.711455519,2.335312429
6.105,2.733241312,1.25465175,1.340590718,2.088957224,1.975908475,2.474939613,2.24124139,2.711649152,2.335755125
6.106,2.733361394,1.254704895,1.340624647,2.08900165,1.97597449,2.475041734,2.2413997,2.711815356,2.336298098
6.107,2.733859269,1.254742032,1.340636358,2.089035223,1.976019203,2.475168639,2.241573808,2.711964589,2.336903467
6.108,2.734094524,1.254769795,1.340605577,2.089073962,1.976076281,2.475320764,2.241759391,2.712224069,2.337444373
6.109,2.734338281,1.254814321,1.340576972,2.089157188,1.976135301,2.475435685,2.241907318,2.712509898,2.337777711
6.11,2.734647023,1.254833269,1.340620068,2.089220094,1.976188678,2.47562248,2.242083357,2.712623449,2.338395066
6.111,2.735062462,1.254913098,1.340645623,2.089301633,1.976287344,2.475795793,2.242290092,2.712844556,2.338607025
6.112,2.73528644,1.254954153,1.340735598,2.089346159,1.976514809,2.475849243,2.242480229,2.713203477,2.339197982
6.113,2.735494546,1.255023549,1.3408042,2.089406991,1.976550388,2.475893256,2.242596391,2.713607167,2.33945724
6.114,2.735756815,1.255035833,1.340906865,2.089466397,1.976623419,2.476029735,2.242732228,2.713919803,2.339888102
6.115,2.735999471,1.25507912,1.341006001,2.08957194,1.976688481,2.476220729,2.242952957,2.714160075,2.340216579
6.116,2.736277089,1.255105236,1.341034645,2.089669673,1.976758649,2.476284103,2.243163508,2.714322757,2.340555623
6.117,2.736623836,1.255130967,1.341030089,2.089750982,1.976851842,2.476445105,2.243256939,2.714598125,2.34074899
6.118,2.736770047,1.25514038,1.341073172,2.089798799,1.976928666,2.476554873,2.243394687,2.714723822,2.341043706
6.119,2.736891659,1.255180429,1.341047838,2.089794733,1.977081515,2.476673526,2.243512138,2.714974734,2.341490185
6.12,2.737136812,1.255234086,1.341128717,2.089849043,1.977257375,2.476817134,2.243644849,2.714989497,2.341719363
6.121,2.737460296,1.255295799,1.341214316,2.089868091,1.977462934,2.476882886,2.243811798,2.715050937,2.341976714
6.122,2.737629675,1.255438976,1.341251881,2.08994448,1.977659897,2.477003594,2.243968662,2.715076624,2.342202804
6.123,2.737919114,1.255532154,1.34124369,2.089979097,1.977875889,2.47711939,2.244129068,2.715145879,2.342495684
6.124,2.738204109,1.255684461,1.341257731,2.090057676,1.977937997,2.477198403,2.244273913,2.715301553,2.342807959
6.125,2.738406146,1.255813985,1.341157658,2.090121627,1.978052344,2.477273351,2.24446706,2.715436564,2.343014005
6.126,2.73847314,1.255908164,1.341129137,2.090184688,1.978255647,2.477535994,2.244711286,2.715508026,2.343478985
6.127,2.738585178,1.256036172,1.341147378,2.090234914,1.978344575,2.477739577,2.244969712,2.71561562,2.343842564
6.128,2.738771327,1.25612856,1.341162114,2.090250979,1.978540867,2.477884561,2.245181817,2.715792943,2.344408092
6.129,2.739002663,1.256191365,1.341148945,2.090302491,1.978603098,2.478077265,2.245379946,2.71596146,2.344831343
6.13,2.739276023,1.256251834,1.341242897,2.090358197,1.978660058,2.478208193,2.245568125,2.716075594,2.345200131
6.131,2.739433162,1.256292563,1.341290563,2.090446268,1.978762161,2.478380528,2.245793501,2.716153345,2.34543264
6.132,2.739648275,1.256368937,1.341371519,2.090542735,1.97889884,2.478583382,2.245992508,2.716524154,2.345961549
6.133,2.739865743,1.256417062,1.341425233,2.090630603,1.979093237,2.478688555,2.246122745,2.716620266,2.346309489
6.134,2.740082388,1.256476487,1.341508547,2.09071545,1.979174757,2.478775847,2.24629017,2.71682529,2.346814757
6.135,2.740246126,1.256530748,1.34154529,2.09079558,1.979312692,2.478906143,2.246492044,2.716985329,2.347051954
6.136,2.740630548,1.256603883,1.341621503,2.090847588,1.979373257,2.479114065,2.246639487,2.717285748,2.34744692
6.137,2.740889745,1.256646992,1.34170045,2.090984995,1.97942348,2.479336454,2.246758221,2.71745553,2.347693576
6.138,2.740992863,1.256699491,1.341799498,2.091117145,1.979473857,2.479427702,2.246916821,2.717573811,2.34809868
6.139,2.741188712,1.256738615,1.341925201,2.091207255,1.979598083,2.479541357,2.2470692,2.717808253,2.348421556
6.14,2.741493635,1.256759345,1.342005948,2.091294297,1.979663882,2.479740349,2.24725698,2.718026513,2.348777139
6.141,2.741796316,1.256799922,1.342106969,2.091343002,1.979821235,2.479832824,2.247469656,2.718267606,2.349145896
6.142,2.742089327,1.256860164,1.342130236,2.091422409,1.98000297,2.479976796,2.24758917,2.718402126,2.349552067
6.143,2.742347761,1.256879695,1.342210956,2.091481973,1.980179353,2.480096691,2.247842574,2.718589358,2.349990204
6.144,2.742479527,1.256931178,1.34218312,2.091594717,1.980360544,2.480240364,2.248082816,2.718692766,2.350324768
6.145,2.742671978,1.257039939,1.342162023,2.091732048,1.980550363,2.480414705,2.248277261,2.71895296,2.350714008
6.146,2.74275006,1.257077513,1.342173996,2.091830186,1.980658237,2.480549113,2.248519796,2.719136144,2.351098142
6.147,2.742944888,1.257097746,1.342238717,2.091951681,1.980725621,2.480658965,2.248849007,2.7193359,2.351387313
6.148,2.74305553,1.257135455,1.342146281,2.092076338,1.980807373,2.480686099,2.249197748,2.719411552,2.351667121
6.149,2.743321822,1.257194438,1.342120907,2.092255754,1.980871804,2.480732365,2.249441572,2.719506799,2.35199945
6.15,2.743465519,1.25723222,1.342153464,2.092383576,1.980854325,2.480762701,2.249603902,2.719760101,2.352322214
6.151,2.743813665,1.257283801,1.342148414,2.092706475,1.980888923,2.480808432,2.249896485,2.719925065,2.352751274
6.152,2.743906898,1.257325301,1.34223993,2.09277195,1.980929583,2.480932085,2.250054631,2.720089369,2.352959435
6.153,2.744050619,1.257398946,1.342298084,2.09281856,1.980970556,2.480942232,2.250200882,2.720495758,2.353448548
6.154,2.744199948,1.257462882,1.342263013,2.092909964,1.980965611,2.481065525,2.250412414,2.72100118,2.353853552
6.155,2.744319745,1.257532899,1.342253632,2.092994276,1.98098439,2.481150394,2.250578394,2.721460298,2.354033092
6.156,2.744587353,1.257605705,1.342207664,2.093137687,1.981028474,2.481200573,2.250710196,2.721851539,2.354238431
6.157,2.744885985,1.257648116,1.342206221,2.093256112,1.981002829,2.481222712,2.250830075,2.722162528,2.35445914
6.158,2.745001736,1.257674842,1.342188102,2.093400086,1.981030101,2.481340841,2.25106063,2.722360184,2.354596999
6.159,2.745351198,1.257711873,1.342168875,2.093464864,1.981176668,2.481400761,2.251198338,2.722522192,2.35484425
6.16,2.745579968,1.257764492,1.342106817,2.093594827,1.98124427,2.481437848,2.251478892,2.722694311,2.355177872
6.161,2.745916016,1.257799763,1.34209111,2.093801293,1.981438496,2.481494934,2.251579621,2.722780972,2.355622362
6.162,2.746304607,1.257856096,1.342169861,2.093852665,1.981640233,2.481577833,2.251666399,2.722894648,2.356122826
6.163,2.746685543,1.257915033,1.342101587,2.093960209,1.981854233,2.481593888,2.251879821,2.723097181,2.356364001
6.164,2.746851214,1.257962291,1.34204567,2.0940555,1.982071831,2.481600156,2.252053234,2.723137725,2.356619472
6.165,2.747085337,1.258026377,1.342073109,2.094104231,1.982318315,2.481675454,2.25219926,2.723457889,2.356977742
6.166,2.747285966,1.258074407,1.342124298,2.094245783,1.982543877,2.481797949,2.252255593,2.723630701,2.357626765
6.167,2.747674358,1.258115544,1.342112623,2.094429808,1.982758167,2.481973812,2.252521688,2.72386637,2.358303253
6.168,2.748146183,1.258155323,1.342064663,2.094527219,1.982922995,2.48211314,2.252739079,2.724119135,2.358568041
6.169,2.748662846,1.258225278,1.342083432,2.094699409,1.983097448,2.482118604,2.252816246,2.724247153,2.359106176
6.17,2.748872472,1.258277842,1.342093252,2.094798299,1.983300919,2.482112838,2.252970952,2.72433915,2.359629062
6.171,2.749381717,1.258381028,1.34212461,2.094866099,1.983476344,2.482097941,2.253113013,2.724447695,2.360025371
6.172,2.749891709,1.25846134,1.342065286,2.094988232,1.983638732,2.482078616,2.253201624,2.724559561,2.360437409
6.173,2.750150121,1.258539203,1.342052209,2.095079265,1.983869017,2.482066101,2.253357687,2.724683714,2.36079375
6.174,2.750502725,1.258591508,1.341887039,2.095169248,1.984074185,2.482117359,2.253481202,2.725029146,2.361075128
6.175,2.750882113,1.258702384,1.341789875,2.095206716,1.984270611,2.482164229,2.253596981,2.725297569,2.361393301
6.176,2.751133294,1.258833393,1.341671096,2.095343668,1.984512397,2.48216029,2.253710377,2.725538512,2.361840028
6.177,2.751244565,1.258940101,1.341515116,2.095459732,1.984744387,2.482152601,2.253786377,2.725721187,2.362051766
6.178,2.751364317,1.259089144,1.341394405,2.095524866,1.984939,2.482211563,2.253888014,2.725815514,2.362542281
6.179,2.75165385,1.259236634,1.341264539,2.095583284,1.985170296,2.482205216,2.253971732,2.72602251,2.362814488
6.18,2.7519161,1.259391481,1.341168899,2.095722618,1.985234049,2.48221878,2.254042232,2.726239338,2.363427011
